,ABB.ST.csv_AdjClose,ALFA.ST.csv_AdjClose,ALIV-SDB.ST.csv_AdjClose,ASSA-B.ST.csv_AdjClose,ATCO-A.ST.csv_AdjClose,ATCO-B.ST.csv_AdjClose,AZN.ST.csv_AdjClose,BOL.ST.csv_AdjClose,ELUX-B.ST.csv_AdjClose,ERIC-B.ST.csv_AdjClose,ESSITY-B.ST.csv_AdjClose,GETI-B.ST.csv_AdjClose,HEXA-B.ST.csv_AdjClose,HM-B.ST.csv_AdjClose,INVE-B.ST.csv_AdjClose,KINV-B.ST.csv_AdjClose,SAND.ST.csv_AdjClose,SCA-B.ST.csv_AdjClose,SEB-A.ST.csv_AdjClose,SECU-B.ST.csv_AdjClose,SHB-A.ST.csv_AdjClose,SKA-B.ST.csv_AdjClose,SKF-B.ST.csv_AdjClose,SSAB-A.ST.csv_AdjClose,SWED-A.ST.csv_AdjClose,SWMA.ST.csv_AdjClose,TEL2-B.ST.csv_AdjClose,TELIA.ST.csv_AdjClose,VOLV-B.ST.csv_AdjClose,XOMX30.csv_AdjClose
223,177.449997,200.899994,750.184204,175.899994,211.44999700000002,195.820007,738.013733,200.699997,183.15377800000002,75.56321,214.847656,79.731773,431.50335700000005,156.0,381.100006,241.899994,134.399994,75.58667,86.795204,150.300003,92.085411,138.808716,135.449783,33.77174,184.071579,400.49667400000004,103.349998,40.061188,124.40698200000001,1489.790039
224,180.399994,201.600006,755.775146,177.100006,210.69999700000002,195.03999299999998,728.032471,203.149994,185.21666000000002,76.05735,219.93512,79.890488,433.70083600000004,159.33999599999999,384.5,241.600006,135.300003,76.369949,87.82579799999999,154.199997,92.578354,139.870911,134.247284,33.733318,185.78178400000002,396.882446,106.300003,40.187595,124.11676000000001,1499.430054
225,179.800003,198.0,771.1502690000001,171.5,205.25,191.759995,721.844116,204.550003,186.00251799999998,75.029549,215.630325,79.196129,422.813324,160.520004,382.200012,235.600006,133.550003,74.059273,87.46978,153.0,91.952698,137.98793,132.804276,33.205036,185.511749,394.245026,107.599998,39.915333000000004,121.02109499999999,1482.48999
226,178.399994,196.149994,759.579712,170.800003,207.050003,192.919998,734.02124,195.96000700000002,184.823715,72.91465,211.42340099999998,78.521614,414.52288799999997,159.440002,371.600006,229.69999700000002,130.899994,72.94309200000001,85.239937,149.5,90.322189,135.718719,132.08277900000002,31.764260999999998,181.64129599999998,378.518219,104.349998,39.030483000000004,118.892822,1456.849976
227,181.949997,196.800003,786.157959,172.199997,212.0,196.940002,725.437317,201.5,191.454391,73.369247,213.67361499999998,86.992737,433.001617,165.479996,376.0,229.69999700000002,133.350006,74.27467299999999,85.446053,150.800003,90.530746,137.649979,135.209274,32.523071,182.181351,380.56955,103.800003,39.438877000000005,121.408051,1478.439941
228,179.649994,192.699997,785.5584719999999,168.699997,208.199997,194.139999,715.3563230000001,200.800003,193.861084,72.26239,213.08660899999998,89.05596899999999,435.49874900000003,166.199997,372.5,227.69999700000002,130.899994,73.452225,84.883904,149.800003,90.530746,137.311996,134.391571,31.860312,180.921219,365.135742,103.349998,39.030483000000004,119.811852,1466.390015
229,181.199997,192.600006,795.150635,167.25,209.550003,195.0,731.52594,198.259995,194.008423,75.088844,216.80436699999998,90.821609,443.88909900000004,166.66000400000001,374.700012,228.399994,130.800003,72.884354,84.865173,150.25,90.644501,137.891373,134.006775,31.370449,183.171478,365.03808599999996,104.050003,39.370810999999996,119.424889,1477.349976
230,183.949997,198.0,810.9377440000001,168.899994,216.0,200.199997,723.940125,198.080002,197.151855,75.523682,216.80436699999998,93.618866,448.98321500000003,165.0,381.0,235.69999700000002,133.649994,72.27730600000001,86.66403199999999,151.199997,91.630386,140.160583,135.930786,31.408871,185.42173799999998,360.642395,113.449997,40.304276,121.940125,1498.26001
231,182.600006,190.699997,794.7509769999999,168.0,212.149994,197.020004,717.4523320000001,196.440002,199.90235900000002,74.49588,220.32644700000003,92.726135,441.09231600000004,167.080002,381.700012,234.80000299999998,130.25,70.044952,88.51911899999999,152.25,94.246773,138.374191,133.621964,30.544404999999998,188.39209,355.17217999999997,116.050003,40.6446,120.972725,1496.410034
232,182.800003,190.75,777.964661,168.100006,216.69999700000002,200.699997,720.6463620000001,196.759995,202.161697,75.029549,222.478836,92.726135,445.786896,168.300003,386.100006,235.69999700000002,130.199997,69.751221,88.575333,152.449997,94.170929,138.084503,135.06497199999998,30.957428000000004,189.022156,351.85101299999997,114.550003,40.877968,121.31131,1500.449951
