,ABB.ST.csv_AdjClose,ABB.ST.csv_Volume,ALFA.ST.csv_AdjClose,ALFA.ST.csv_Volume,ALIV-SDB.ST.csv_AdjClose,ALIV-SDB.ST.csv_Volume,ASSA-B.ST.csv_AdjClose,ASSA-B.ST.csv_Volume,ATCO-A.ST.csv_AdjClose,ATCO-A.ST.csv_Volume,ATCO-B.ST.csv_AdjClose,ATCO-B.ST.csv_Volume,AZN.ST.csv_AdjClose,AZN.ST.csv_Volume,BOL.ST.csv_AdjClose,BOL.ST.csv_Volume,ELUX-B.ST.csv_AdjClose,ELUX-B.ST.csv_Volume,ERIC-B.ST.csv_AdjClose,ERIC-B.ST.csv_Volume,ESSITY-B.ST.csv_AdjClose,ESSITY-B.ST.csv_Volume,GETI-B.ST.csv_AdjClose,GETI-B.ST.csv_Volume,HEXA-B.ST.csv_AdjClose,HEXA-B.ST.csv_Volume,HM-B.ST.csv_AdjClose,HM-B.ST.csv_Volume,INVE-B.ST.csv_AdjClose,INVE-B.ST.csv_Volume,KINV-B.ST.csv_AdjClose,KINV-B.ST.csv_Volume,SAND.ST.csv_AdjClose,SAND.ST.csv_Volume,SCA-B.ST.csv_AdjClose,SCA-B.ST.csv_Volume,SEB-A.ST.csv_AdjClose,SEB-A.ST.csv_Volume,SECU-B.ST.csv_AdjClose,SECU-B.ST.csv_Volume,SHB-A.ST.csv_AdjClose,SHB-A.ST.csv_Volume,SKA-B.ST.csv_AdjClose,SKA-B.ST.csv_Volume,SKF-B.ST.csv_AdjClose,SKF-B.ST.csv_Volume,SSAB-A.ST.csv_AdjClose,SSAB-A.ST.csv_Volume,SWED-A.ST.csv_AdjClose,SWED-A.ST.csv_Volume,SWMA.ST.csv_AdjClose,SWMA.ST.csv_Volume,TEL2-B.ST.csv_AdjClose,TEL2-B.ST.csv_Volume,TELIA.ST.csv_AdjClose,TELIA.ST.csv_Volume,VOLV-B.ST.csv_AdjClose,VOLV-B.ST.csv_Volume,OMXS30_Close
59,189.042557,686011,187.299362,1441190,1204.608032,125640,168.489929,1960399,256.101685,2447258,224.860916,1118232,561.693176,271962,269.742126,1130409,246.449936,1270158,50.806309,9503964,209.327667,983708,90.322006,1201081,476.740631,342127,119.435539,7286193,349.879089,1213414,268.380585,718653,143.157425,2967394,82.910355,2819049,80.902039,7624648,133.822388,916345,94.398445,4854430,144.659622,1435214,158.797974,2227593,42.74778,3474504,166.114487,4774020,345.503265,875250,92.135841,1871036,35.104889,8260614,137.150513,4111978,1496.589966
60,193.574402,1154632,190.732437,1193124,1226.546387,178660,172.123917,2786550,261.290344,2578570,230.892487,1654041,570.866882,350833,274.96051,1403640,248.058273,1060403,52.086655,7903730,213.140549,1370339,92.038704,1332679,484.922455,329194,113.414993,21693775,353.564087,1474141,273.55304,874259,146.382141,4226644,84.065697,4385937,80.948891,12580427,135.524338,901871,94.891388,4674328,146.840866,1312865,163.876923,3017589,43.114677,3280799,165.979462,4614956,352.272217,782561,94.412712,2805448,35.334393,12543344,141.004623,5847623,1510.109985
61,194.968811,902811,189.849655,1761164,1183.168335,518584,173.253403,3020650,259.215271,2988841,227.985428,1884103,585.624634,463347,272.303894,1424623,243.800964,1433540,52.33884,9079950,217.52536,1713231,91.785103,1803598,486.91803,744322,114.727882,12394707,355.115692,1269588,274.106476,698262,145.404953,4167181,85.808495,2824896,80.911415,13015590,137.031769,1074336,96.408134,5023765,145.968369,2040303,162.385818,2896621,42.691338,3619814,167.734665,5930105,355.89505,784812,95.570435,2254874,36.114704,14716705,140.064606,5502861,1512.130005
62,196.811432,572023,193.380814,1303524,1199.62207,119760,177.13295,1544634,267.739655,1878186,235.834656,600654,583.630371,129959,277.522278,947218,248.342056,719491,52.299309,5623962,219.81311,812651,92.604439,887699,494.900269,400408,117.391182,4578134,358.024872,530664,277.431854,567669,148.971664,1650712,87.061745,3410769,81.923279,3685945,137.858444,586948,98.778046,2636798,148.89122,936496,164.02121,1312217,44.215355,2034094,168.319733,2145170,359.899231,469180,96.62204,1284079,35.995361,6339359,143.119705,3265050,1535.349976
63,194.669998,1391705,191.026703,1421155,1228.540649,255616,172.762314,2255928,259.808594,3005605,228.276718,1319714,589.114685,478959,277.047852,1310028,248.247452,1294798,51.528458,10457602,216.572144,1097027,91.19986,1282755,482.228424,621071,116.359619,6082481,355.794434,1293379,274.476044,774533,147.017303,3074056,86.18055,3145027,80.068199,9279418,135.961975,1533808,95.934151,5633546,143.61264,2542876,163.011108,2722525,43.415718,4691364,166.519531,4920113,358.469177,1298136,95.840569,2057433,35.940285,15086753,139.218582,8047817,1508.800049
64,184.5,1365070,188.819733,2215594,1242.501343,390438,170.945328,2185102,252.765976,3210853,221.735397,1195656,582.63324,219335,270.50119,1611328,242.098038,1412089,50.915733,9152270,217.144089,1150389,90.439049,1191511,472.749481,444800,116.84726,5069038,352.691345,1135492,270.689636,1044159,145.014069,3434436,85.730164,3132591,80.14315,6559943,134.308655,1614540,96.076347,4573205,142.827393,1417723,159.499817,2171682,43.152306,3058384,166.744553,4082483,362.09198,930081,95.12664,1656599,35.857662,10596636,137.52652,6894305,1494.650024
65,191.300003,1210243,194.803116,1716659,1235.022461,646953,176.052567,2011716,258.993164,2239217,228.276718,578654,597.490784,301291,278.37616,1084518,246.071518,952951,52.496964,7804986,219.717789,892275,93.131157,962281,483.82486,359948,118.103889,4403273,361.418945,906379,279.094086,737093,149.362549,3124978,87.277145,2944534,81.642204,5830331,138.393341,1002415,97.308701,3192618,145.57576,1099573,164.165512,1566334,44.459949,3537363,169.489868,4236056,370.481689,749045,98.213921,1840920,36.665508,15194434,141.239639,5933853,1527.219971
66,188.399994,765484,193.184647,1845312,1232.030884,183452,175.119522,1150649,255.879578,2049659,225.805649,620792,594.399536,206922,273.062897,1085010,245.254318,1235251,52.200481,7294517,216.953445,887786,93.716393,1279510,485.421326,624153,118.403984,3834853,359.091553,935540,281.310699,735984,147.750183,2868153,87.355476,2136364,80.180634,5562536,137.66394,717960,95.649765,3928175,152.87291,1043814,164.165512,1733171,44.215355,2951500,166.969574,2648518,368.574951,882210,97.345619,1412495,36.683872,11274088,139.691803,6191377,1511.369995
67,189.550003,937646,192.44899,1832197,1226.546387,244107,175.905258,2075448,257.510406,2370647,227.622299,739712,595.995056,239828,274.391235,1168731,246.215714,735813,52.022594,5236622,214.951675,1264563,93.677376,1057871,487.915771,462311,118.44149,5089207,358.703644,1736312,280.109528,520305,148.678513,3139960,86.94426,2031097,79.899551,7278901,136.691391,862296,95.270576,2684244,153.515411,1211969,164.742722,1399683,44.102467,3132673,166.204483,2613415,368.479614,650796,97.056183,1719893,36.491089,10746863,140.320618,4728241,1511.319946
68,191.600006,1024798,193.822235,1348447,1245.991577,226487,176.985626,1927890,262.402924,2262182,232.637283,1089847,604.869629,216853,279.799377,1171011,248.907639,861448,52.516731,4833141,215.046997,767687,93.072624,1061904,494.50116,528517,120.035713,4650591,363.649292,841387,283.250092,640693,151.610062,3324137,87.825439,1882207,80.180634,5265838,139.852173,1056951,95.317978,3381215,151.03714,3194702,168.013519,1425836,45.720558,4853206,166.699539,3774331,368.00293,943919,97.345619,1779676,36.050442,18208991,145.012482,6293749,1526.76001
69,189.5,743728,191.61525,715197,1235.022461,228461,173.498947,3359656,257.584473,2104440,227.18634,1345574,605.168762,293213,277.996643,1054147,245.446594,1374267,52.259781,7167251,210.090225,1304299,92.175262,1293447,489.61203,430503,121.930031,6718389,356.279327,1119624,281.772705,606311,150.24202,4005270,87.90377,3906861,78.025734,6677305,139.122757,813522,93.241928,6193038,149.476746,2279193,166.955322,2003822,45.672531,4349931,162.73909,4903363,365.428802,1061286,98.455109,3341493,35.530304,18412986,144.383682,6342582,1504.709961
70,192.25,1203007,194.214569,1120626,1260.450684,213127,173.597168,2671213,259.511444,1697248,228.203903,795612,611.450806,297615,275.245148,1310187,243.523788,1605913,52.931805,5570206,213.331192,1632362,93.696877,1046315,496.097626,380682,125.75618,9113852,359.285492,904918,285.281921,473831,152.978134,4010655,90.096962,2141232,78.662834,3763842,134.551788,3621186,93.185051,4579104,150.532303,1246061,169.745117,2225317,46.777126,4026528,163.099121,3475234,362.009949,992368,101.252945,2810700,35.842388,12831318,146.415207,4447753,1518.880005
71,193.600006,1055020,198.236191,2236850,1262.943726,134625,173.940933,2350069,264.403961,2411947,232.710129,1432298,610.752808,358358,278.660828,1257872,244.965897,805074,52.378372,7113723,214.651962,1158886,94.633263,1091365,494.401398,357764,126.787712,7933720,361.515869,1123274,285.559143,475185,154.004181,5208911,90.116547,2510530,78.606621,9671650,135.378448,1415269,92.976501,4814105,153.14827,2612294,171.043823,1792981,47.430279,3462405,163.144135,3822108,358.786407,978566,101.108238,2104124,35.681614,12952041,149.946198,7634217,1526.660034
72,193.949997,966492,198.236191,859950,1271.419922,193539,174.333786,4109772,263.44046,1644055,232.20134,737710,600.980774,293048,274.391235,1074207,242.370102,780146,52.753918,8445092,215.238983,1103451,93.852951,1029249,495.199585,234765,124.912155,6907378,360.061279,711465,284.912323,369262,154.101883,3106435,89.705322,1643971,78.943909,3992840,135.232574,925167,93.981339,5340078,153.051697,2651286,169.648926,1325578,47.872112,3669489,164.404266,2914852,357.907288,612905,101.108238,2451527,35.691074,9998651,150.188049,5660116,1526.27002
73,196.199997,1202906,202.453979,1365175,1276.405884,228398,176.248993,3455576,265.590546,2919034,235.544342,891360,599.086182,410295,278.091522,1509781,247.080994,1188968,54.177025,11046844,215.532501,1381515,95.120964,1038445,509.66745,810832,127.575447,6151778,362.873535,1059932,287.68335,528498,156.300552,3811830,90.606094,1711030,79.768387,6461057,138.052948,1528962,94.796593,4208447,155.127792,1338430,172.967834,1690705,49.3321,4752259,165.709442,2436821,368.652313,1219152,101.204712,2537578,36.145016,14010763,152.848389,6277398,1545.160034
74,195.800003,527967,202.355896,616858,1279.397461,77161,176.690964,1047214,269.963806,1623375,240.340866,587362,600.083313,112242,292.702972,1419756,248.523087,912684,53.544533,4048304,216.804367,841981,94.847855,493704,516.85144,248052,128.475723,2194382,361.903809,518817,288.329163,286663,158.059479,1853933,90.997742,1602470,79.581009,2012621,136.740021,1183735,94.076134,2541139,154.789825,455225,173.833618,1283548,50.638401,2993509,165.979462,1075888,369.92218,631564,100.529366,793884,36.040985,4993655,154.734802,3403710,1552.47998
75,204.5,2906633,203.925293,1584561,1272.915649,258888,175.365067,2351424,269.963806,2656364,238.378571,1042355,596.692993,386442,292.702972,2375857,246.119583,1547072,54.908348,13664442,219.054581,1798680,92.780006,1472745,514.057678,841693,127.931816,7905846,364.425049,1394794,288.42157,596598,157.522034,3518178,91.448128,2366956,79.955765,5833249,136.253754,1676273,94.796593,5371676,154.886383,1545928,176.09433,4346209,50.158142,5429890,166.699539,4716965,365.135742,1213656,100.722328,1991443,35.955872,18397128,155.895676,6211795,1558.22998
76,205.399994,1793784,205.004272,3224552,1265.935425,239063,175.807037,2328213,268.109863,3254503,237.651306,1173111,596.094727,381308,291.469543,1708494,246.792572,1642799,64.514343,60610027,212.597427,1910974,93.228691,1414394,511.46344,505990,124.218216,8291071,370.922272,1569755,287.221344,913137,157.228867,4082161,92.016006,4288466,80.236839,9072990,136.059219,2236075,94.607002,4632905,155.465775,2170120,175.901932,2395702,48.525265,11385893,167.194611,2985785,365.038086,1217514,101.349434,3166230,39.04834,54844602,155.750565,5533489,1572.579956
77,207,1279685,218.050003,4476718,1278.400269,214020,176.052567,1880237,267.369476,2060110,237.070679,787018,600.781372,296449,294.505646,1560856,249.484497,929705,64.237625,21421974,213.575775,1569259,94.613754,1144324,516.252869,359527,128.231918,7375888,373.540558,1440172,288.791168,836833,157.570892,3533241,92.858025,2205768,81.19249,5459864,134.649033,2044693,95.507568,3931911,156.383102,1613011,176.09433,2220065,48.813419,5803063,170.119949,3965216,364.745026,611599,104.436707,3892796,40.287216,34859740,157.104919,5426844,1587.650024
78,205,1138672,218.399994,2444348,1266.932617,194498,174.628433,2446576,264.477997,4032621,234.018005,1248930,598.288452,451188,298.58548,1875747,247.46553,1153753,64.988716,16836772,210.640701,1424315,93.345734,1153218,514.656372,626279,130.763901,11264332,372.279907,1421429,288.513977,766623,153.417862,10239299,93.543404,3129068,80.986374,5305643,134.503159,1753339,94.170929,5184881,157.928116,1799749,171.861526,3356979,46.364105,9167000,168.9048,4952905,371.09436,968867,106.366249,4519949,40.088619,15590693,149.946198,13495211,1575.400024
79,199.850006,1390563,215.399994,2300348,1246.490112,340458,176.494537,3687719,255.348007,5697652,228.367996,2621768,601.180176,393504,296.403259,2162925,250.445892,1571298,66.036278,21706742,211.227707,1130656,93.599342,1590364,503.281647,684924,135.434036,12113300,364.619019,1369820,284.727539,1136111,149.411407,6574271,92.95594,3164774,79.524788,7036541,133.092972,2216419,90.796173,17653671,160.969833,1974728,166.137619,3916943,46.296867,6607402,169.804901,5260029,370.605957,775183,107.716934,5064258,40.391247,16712635,146.80217,7948794,1557.290039
80,202.699997,1187548,216.5,1041404,1256.462036,190676,181.699997,6065762,259.609009,3320056,231.960999,1159060,606.564758,256798,293.177338,1931766,253.137817,1016548,64.988716,15568138,211.325546,1444310,87.766457,7437825,513.25946,505763,134.871384,9121273,368.303986,1078870,291.284973,1063309,150.779465,3884191,94.287521,5844274,80.330528,5661523,136.156494,1434317,92.957535,8118205,163.094208,1551387,170.659012,5890503,46.316078,3405018,172.235199,4206627,380.276489,947812,110.370056,3975454,40.883018,12230722,147.189117,4987472,1573.76001
81,202.399994,545720,218,896475,1198.625,796090,183.649994,3184479,260.446014,2141845,233.682999,878313,614.043396,344556,298.016205,2270478,224.776398,7353059,64.929413,12119101,218.174072,2832658,83.481293,6260206,512.062134,275775,139.33522,11445843,371.891998,930400,294.79422,783238,149.899994,2998896,95.501602,2737471,80.967628,4434602,137.955704,1822332,94.133018,5827920,163.480469,828568,174.55513,3032390,46.998043,3615953,173.360336,3488871,386.13739,567996,111.141876,2427517,40.911385,11644705,146.80217,4160764,1580.780029
82,202.899994,398691,217.699997,549301,1184.664063,377152,184.199997,1478396,261.815002,1304865,233.757004,498396,615.937988,121190,296.993103,1155603,222.372894,2519465,66.411819,7969338,218.174072,771240,81.001457,2550576,506.873657,277880,140.498062,5170983,371.50412,825947,292.854797,608925,150,2097861,95.286201,1639126,77.294952,10580098,138.101578,1162062,92.900658,3797043,165.411713,1161333,171.284332,1749600,47.785667,2696219,171.875153,1744838,384.867554,479348,109.984146,1685138,40.835732,5570891,144.335312,3194252,1570.709961
83,209.800003,1578899,222.699997,1739417,1232.030884,613309,188.600006,7316282,265.46701,2935619,238.024002,1196113,632.690063,637861,307.808777,1895350,222.180603,3214849,65.937454,11217672,220.717804,2291254,82.687744,7384322,510.465698,849382,144.099121,9695159,374.607239,2061531,293.131989,869549,151.949997,4079504,96.226135,3308971,79.374886,10411665,141.699997,4643522,93.431519,6630700,164.590927,1845066,175.084229,2495031,48.121845,5216806,170.299957,4109063,390.435425,907834,109.357048,3189521,40.930302,14531039,147.866302,6932563,1590.969971
84,205.899994,795940,221.899994,1716942,1216.075806,357132,186.300003,1961817,260.977997,2071886,233.233994,756292,628.202881,351797,305.080505,1338512,223.33429,1925793,65.304962,8114890,217.78273,1260468,82.786934,2695976,505.277191,1006806,136.146759,14903269,368.110046,1266323,285.00473,816173,151,2655141,95.991158,2109096,77.838356,5830094,141.25,2443213,93.071297,4075938,161.838898,1326164,172.294434,1840751,47.689617,2840486,167.689667,4664717,390.728485,776381,109.212326,2893580,40.495277,9936428,146.657059,4375305,1566.959961
85,206.5,616216,224,859059,1227.543457,161481,187.699997,2101373,263.109009,1805776,235.778,651940,627.903748,210027,305.762573,870616,224.487976,1800802,67.340797,9799288,221.500488,995481,83.81855,1811897,494.800476,1575392,135.715378,14938636,372.861755,1185219,287.406128,632133,151.300003,2246227,96.10865,1956057,78.644104,5281648,140.800003,1720637,93.621117,3027952,162.852798,1112680,173.160233,1709699,48.294739,2456134,169.399857,2674487,376.271545,1726651,109.839432,2408329,40.618221,8743493,147.189117,4089674,1577.079956
86,209.300003,835932,226.699997,633019,1233.027954,340169,190.149994,1954525,267.140991,1537056,238.772003,896924,631.393799,204330,311.316589,730834,223.815002,828475,68.744141,9109713,225.609604,933134,86.873711,3011457,485.740906,1241493,138.322403,4990619,380.231689,1315459,292.208008,436234,154.600006,2416107,96.911514,1557432,79.056335,3638687,141,1110719,93.507355,2299175,166.232483,1345926,175.709518,987290,48.698158,1746930,170.47998,1904562,389.458618,693774,109.887672,1311707,41.072159,7079752,149.801102,4213278,1597.930054
87,211.600006,1099131,229.5,1344441,1234.523682,182513,190.649994,2587729,269.575989,2219104,239.671005,1009006,630.296875,273718,310.829407,1298300,221.60376,1652554,68.704605,9473708,227.761993,1338961,86.675323,1696811,481.745514,769852,140.291748,9233527,381.783295,1900395,296.548828,813402,157,3369214,97.479385,1980723,79.16877,5725106,141.649994,1479321,94.265732,4083698,167.294678,2014759,177.874023,1911959,49.370518,3010468,171.290085,2554189,400.496674,1360361,110.900681,1761375,41.563927,10950995,152.413055,5878556,1608.939941
88,210,681536,229.199997,764025,1223.05603,230593,191.050003,1389480,268.359009,2145563,238.173996,789221,619.727112,175502,310.049896,787870,222.853592,1003454,69.574295,7723072,228.446838,746021,86.675323,1203992,479.148529,567858,140.815292,4573409,382.080231,1314945,295.809631,444616,159.699997,2903554,98.84034,1292060,80.705299,5174923,141.399994,1301824,95.270576,2136378,160.728424,3523716,179.557526,1230042,49.3321,1284066,176.15065,3089771,403.036438,630816,109.935905,1162033,41.422073,7197473,152.751633,2807092,1616.800049
89,207,883414,227.300003,1386226,1224.053101,224241,191.399994,2206284,267.065002,2983500,239.072006,892063,620.724243,332761,314.142303,1522455,218.623398,1801964,67.479156,15114297,224.04422,1113861,84.512901,2017536,474.054382,847128,134.61026,9805247,377.328979,1385862,296.364014,573745,157.649994,3555430,98.203926,2278875,79.768387,5956877,138.5,1773900,94.843994,3437085,159.376556,2777440,176.815842,1649933,49.3321,2436609,175.520584,4102535,401.375824,971449,111.045395,1886411,41.176189,9117780,151.832611,6791506,1603.25
90,206.100006,758599,228,750996,1236.019531,175310,190,1556486,268.205994,3181299,240.343994,1322632,624.314026,210900,313.557678,1466088,218.046555,1388916,66.708305,12075856,227.468475,1236259,84.314514,1219019,477.850006,931595,135.017456,5226308,371.785858,1410516,291.654572,987482,157.949997,2376129,98.350792,2064359,78.606621,5490244,138.300003,1525643,94.720757,3560816,162.418274,2350319,176.527237,1017660,48.755787,2494310,173.180298,3032505,406.357605,695174,110.273582,1490582,40.930302,9136503,151.397293,3811073,1598.579956
91,208.100006,748135,228.399994,853814,1262.445068,457181,190.149994,1826988,271.859009,2519881,243.113998,1175764,629.997742,402998,313.850006,1187053,218.719559,1661797,66.490883,8530861,228.446838,1494426,83.759033,2474379,482.444702,853693,133.854019,7511765,375.250305,1136455,295.071411,598658,158.899994,3073406,99.476761,2122397,79.056335,5349559,138.050003,1049526,94.701797,3340894,161.645767,1772762,178.210739,1486803,48.73658,2729347,174.215424,2862108,408.311249,974343,109.742958,2795836,40.807362,10637657,153.380447,4965727,1606.719971
92,209.100006,1050607,229,768974,1262.445068,341743,188.800003,2150155,275.015991,3361844,246.145004,1414827,632.989136,435212,317.799988,1622759,219.296387,1428518,66.016518,7417753,227.566315,1144251,83.620163,1931567,478.44931,987359,134.68782,5953437,372.874695,1188776,294.979004,563202,159.800003,3351700,99.770493,2336624,77.875839,6121341,138.149994,1258475,93.336723,5462228,161.790619,2082221,179.509445,1621559,49.293678,2689924,172.73024,3604406,407.725159,689494,109.646477,1604711,40.665501,11517254,153.912521,4695420,1602.27002
93,210.100006,695665,230.699997,502375,1277.901733,269331,191.050003,1363031,276.042999,2186101,246.968994,912972,637.177185,336770,321.149994,1396384,221.123062,961808,66.609482,4790130,230.697067,939549,84.314514,1888677,476.351715,788406,142.133865,8199511,377.922882,973236,297.288025,544848,160.649994,2106901,99.378845,1429712,78.756523,7839136,139.399994,751014,94.663879,3190158,162.514832,842418,180.711945,1408940,49.351307,1521830,174.350433,2434909,408.018219,573310,110.080627,1294305,41.062702,7943664,154.783173,3949664,1618.949951
94,213.199997,1004459,232.5,802676,1287.873657,282305,192.399994,3872219,277.71701,2962243,248.802002,1278589,623.117432,1338516,321.700012,1143035,219.680954,1751640,66.866432,7393451,232.262436,1496562,84.274841,1710355,481.046326,587700,140.214172,6722303,378.021851,991848,298.673065,682728,162.899994,3406775,99.770493,1526210,78.512932,6689943,140.300003,1211106,94.398445,3177278,163.81842,1761846,182.058746,1575859,48.544476,3111888,174.395447,2643935,408.311249,579730,109.501762,2847755,41.119446,7829013,155.847305,17629262,1621.609985
95,213.699997,848966,233,578919,1314.299072,512424,193.899994,1393936,279.277008,1257030,248.615005,844214,638.174377,530948,327.450012,1411008,219.104095,774640,66.846664,4075761,229.914368,919842,85.782585,1874703,486.240326,727577,141.358231,4473332,379.70462,933239,302.089905,468891,163.399994,2123227,100.113174,2081849,78.887688,4280794,140.899994,616795,93.621117,3411873,164.977188,942863,181.866348,1127667,48.275528,2411250,173.225311,2859845,415.246704,459447,109.550003,2491370,41.232929,8396385,157.056549,3687082,1626.25
96,214.399994,853650,231.5,1025370,1301.948242,199047,193.449997,1732458,278.212006,1904722,245.022003,1654294,642.362427,365873,324.75,1616488,217.854279,1057848,65.660736,7134888,232.164597,1488184,84.393875,1840945,488.238037,494117,141.416397,5257563,378.516785,841431,300.704865,502517,163.649994,2149361,98.497658,2185528,79.787132,6863890,141.050003,973758,93.696945,2618547,164.542648,859624,180.471436,2041787,49.274467,3015005,173.405319,3168210,410.850983,1002441,109.400002,2049164,40.996502,10721950,156.621216,3618034,1624.439941
97,209.5,1029951,225.300003,1472320,1284.987915,164031,191.300003,1879410,274.75,1906230,242.701996,981984,642.761169,303694,318.200012,1413471,216.508316,1203085,64.514343,7693796,230.30571,1166152,83.421776,1678633,482.444702,591557,140.679565,4052103,369.608185,1082716,293.131989,971617,160.100006,3703227,97.283569,2611232,78.662834,6261129,139.649994,1578523,92.881706,3578068,162.707962,992443,176.527237,2368629,47.929745,3920762,170.524994,2809100,410.264893,730651,109.400002,2569949,40.674961,13288952,154.638077,5358289,1602.099976
98,207,919685,225,1337866,1280.997314,235593,190.899994,1322587,274.40799,1428328,242.403,823202,641.165771,245175,311.950012,1636882,216.027618,1160085,64.751526,6601036,230.403549,996029,83.005165,1366919,480.247223,418671,139.690628,9819854,368.321381,1048447,291.316986,850241,158.699997,2234437,96.402374,2135137,78.063217,5862179,139.050003,957437,93.090248,3349004,162.563126,1016194,174.170334,1749115,46.729099,2620194,169.039825,2544921,417.688751,836633,109.050003,1553920,40.797905,9320489,153.573929,4696247,1593.569946
99,206.5,962194,223.100006,1050636,1287.980835,210418,191.149994,1288276,271.744995,1780300,241.804001,782002,643.658691,184788,311.950012,976283,216.123749,840607,64.494576,4108339,227.957657,887709,83.005165,1810412,482.644501,323517,135.618591,6910456,368.915314,839776,290.462006,790389,158.199997,1780291,96.715691,1989705,77.669716,4793174,142.399994,1339725,92.786903,3252323,161.838898,682411,174.170334,1018817,46.661865,2750286,167.509644,2642278,414.46521,1165948,110,2092908,39.776539,21009005,154.879913,5688098,1586.97998
100,207,588956,223.100006,503365,1283.990234,97477,191.800003,808834,272.885986,1026179,242.253006,732612,643.858154,136358,309.649994,569014,215.35463,701544,64.039978,2891051,223.848557,1088398,82.56871,1137302,483.643341,203153,133.097794,4146199,370.79599,1241318,290.747009,692128,157.899994,1278904,97.851448,1659170,77.388641,3016804,142.550003,908482,92.957535,1948189,161.597504,477804,174.122223,881463,46.604233,992158,167.104584,1311801,411.925507,534339,110.400002,1244171,39.08617,15828855,153.71904,2322363,1581.52002
101,206.100006,1038019,222.399994,981458,1281.994873,279885,191.350006,1629324,275.09201,2311409,243.712997,1135508,646.351013,421329,309.700012,1249478,212.758835,1072287,64.079498,7167858,223.946381,1574089,82.925804,1994191,477.45047,423210,130.732117,7759238,366.143707,1142630,288.942993,893445,158.199997,2633015,97.910194,2870743,75.795898,6029598,142.5,1353138,91.763107,4018020,160.680145,1297205,173.112122,1447340,46.037529,2541542,165.034363,2812078,409.190399,688194,108.5,2174030,39.067253,10223910,152.316315,4076855,1572.300049
102,202.399994,1094668,220.800003,961005,1266.531128,106840,189.399994,1631606,269.385986,2159619,239.746002,1031973,644.655823,315607,309.600006,1220925,212.85498,1082067,63.447006,5476874,224.729065,922539,82.925804,1898099,476.95105,451321,133.233521,7573284,362.481323,1153116,288.65799,837983,154.350006,4912448,97.890617,1798853,75.627251,5411050,142.449997,1145493,92.199165,5932224,158.748886,1344566,166.52243,5786990,46.229633,1606973,164.899338,2849100,410.753296,573052,107.449997,2303413,39.42662,13452799,150.23642,3854479,1562.540039
103,200.600006,1506513,220.199997,1290869,1302.446899,481500,189.600006,3513028,266.303986,3687264,238.772003,2044580,646.550415,289248,310.850006,1674493,209.201645,1863895,63.209824,14473913,219.15242,1970483,84.770805,18916214,496.128967,1684090,128.831833,12848409,361.88739,3037182,291.696991,1755941,153,6478218,95.63868,4273758,74.428009,15263431,142.100006,1802381,91.630386,6252135,156.769363,2110652,164.742722,5203103,45.758976,3637360,164.989349,5000011,408.311249,1384481,107.900002,3427885,39.095627,16463540,146.80217,7840990,1549.939941
104,204.699997,1061484,224.399994,1055438,1320.903687,342088,191.949997,1449563,269.84201,2324428,241.167999,939733,645.752625,311283,316.25,1013604,213.143387,1209620,63.427246,6014380,219.445938,1385687,88.163223,3017454,499.624969,643038,128.463409,5287566,368.717316,1419660,294.640015,765400,155.649994,2293750,97.959152,2016994,75.533562,6742728,143.5,1155941,93.526321,4034040,157.831543,1192162,167.821121,1833513,46.460155,4266192,167.059586,2116771,407.725159,682696,110.550003,2480384,39.492821,7933638,149.414124,3318682,1569.51001
105,202.5,1103420,223.899994,774357,1332.875732,228582,192.25,2111254,268.053986,1442497,238.996994,1206937,637.675781,251892,314.700012,758665,214.681641,1210787,63.328419,5569464,216.315186,1380629,88.460808,1938562,509.413666,657485,128.967575,4209321,368.123413,1022477,294.545013,743505,154.399994,2612200,98.10601,1428454,75.364922,5467350,143.649994,1069634,92.540436,3031727,156.865921,1060260,166.137619,1572233,46.008713,2224435,166.834564,2260427,408.604279,1057396,111.5,1518527,39.634682,10569622,148.20488,3437106,1564.72998
106,202,952925,223.899994,842136,1366.796021,281626,190.5,1899610,268.28299,2145072,238.772003,1117420,637.077515,504135,317.350006,984859,214.104797,1714277,63.407482,6270530,212.597427,2100564,88.143387,1621339,516.805176,781525,128.773666,6797063,363.966064,1359575,291.60199,799552,154.350006,3098970,98.252876,1723583,74.50296,7013825,143.5,1745549,91.478714,5026162,156.383102,1802910,165.079422,1760657,45.201881,4905214,165.529404,2543240,414.75827,1409136,111.949997,1828181,39.663052,11213734,148.25325,5693738,1559.050049
108,200.100006,916976,223.199997,1048549,1366.796021,238933,188.5,2950066,268.852997,2353924,238.623001,1108936,629.698608,371122,322.799988,1341619,207.663391,2066443,62.755219,8407654,210.445038,1892205,85.048546,7205116,526.194336,754545,127.804131,6827301,363.768097,1157225,290.462006,1107513,155.800003,3611868,98.203926,5529826,74.952682,11271311,142.949997,1776858,92.237083,4232814,155.127792,1723607,165.945221,1812845,46.892387,5419519,166.699539,3052511,412.218536,1418093,112,2289520,39.672508,10574483,145.689667,7773016,1555.650024
