,ABB.ST.csv_Date,ABB.ST.csv_Close,ABB.ST.csv_AdjClose,ABB.ST.csv_Volume,ALFA.ST.csv_Date,ALFA.ST.csv_Close,ALFA.ST.csv_AdjClose,ALFA.ST.csv_Volume,ALIV-SDB.ST.csv_Date,ALIV-SDB.ST.csv_Close,ALIV-SDB.ST.csv_AdjClose,ALIV-SDB.ST.csv_Volume,ASSA-B.ST.csv_Date,ASSA-B.ST.csv_Close,ASSA-B.ST.csv_AdjClose,ASSA-B.ST.csv_Volume,ATCO-A.ST.csv_Date,ATCO-A.ST.csv_Close,ATCO-A.ST.csv_AdjClose,ATCO-A.ST.csv_Volume,ATCO-B.ST.csv_Date,ATCO-B.ST.csv_Close,ATCO-B.ST.csv_AdjClose,ATCO-B.ST.csv_Volume,AZN.ST.csv_Date,AZN.ST.csv_Close,AZN.ST.csv_AdjClose,AZN.ST.csv_Volume,BOL.ST.csv_Date,BOL.ST.csv_Close,BOL.ST.csv_AdjClose,BOL.ST.csv_Volume,ELUX-B.ST.csv_Date,ELUX-B.ST.csv_Close,ELUX-B.ST.csv_AdjClose,ELUX-B.ST.csv_Volume,ERIC-B.ST.csv_Date,ERIC-B.ST.csv_Close,ERIC-B.ST.csv_AdjClose,ERIC-B.ST.csv_Volume,ESSITY-B.ST.csv_Date,ESSITY-B.ST.csv_Close,ESSITY-B.ST.csv_AdjClose,ESSITY-B.ST.csv_Volume,GETI-B.ST.csv_Date,GETI-B.ST.csv_Close,GETI-B.ST.csv_AdjClose,GETI-B.ST.csv_Volume,HEXA-B.ST.csv_Date,HEXA-B.ST.csv_Close,HEXA-B.ST.csv_AdjClose,HEXA-B.ST.csv_Volume,HM-B.ST.csv_Date,HM-B.ST.csv_Close,HM-B.ST.csv_AdjClose,HM-B.ST.csv_Volume,INVE-B.ST.csv_Date,INVE-B.ST.csv_Close,INVE-B.ST.csv_AdjClose,INVE-B.ST.csv_Volume,KINV-B.ST.csv_Date,KINV-B.ST.csv_Close,KINV-B.ST.csv_AdjClose,KINV-B.ST.csv_Volume,SAND.ST.csv_Date,SAND.ST.csv_Close,SAND.ST.csv_AdjClose,SAND.ST.csv_Volume,SCA-B.ST.csv_Date,SCA-B.ST.csv_Close,SCA-B.ST.csv_AdjClose,SCA-B.ST.csv_Volume,SEB-A.ST.csv_Date,SEB-A.ST.csv_Close,SEB-A.ST.csv_AdjClose,SEB-A.ST.csv_Volume,SECU-B.ST.csv_Date,SECU-B.ST.csv_Close,SECU-B.ST.csv_AdjClose,SECU-B.ST.csv_Volume,SHB-A.ST.csv_Date,SHB-A.ST.csv_Close,SHB-A.ST.csv_AdjClose,SHB-A.ST.csv_Volume,SKA-B.ST.csv_Date,SKA-B.ST.csv_Close,SKA-B.ST.csv_AdjClose,SKA-B.ST.csv_Volume,SKF-B.ST.csv_Date,SKF-B.ST.csv_Close,SKF-B.ST.csv_AdjClose,SKF-B.ST.csv_Volume,SSAB-A.ST.csv_Date,SSAB-A.ST.csv_Close,SSAB-A.ST.csv_AdjClose,SSAB-A.ST.csv_Volume,SWED-A.ST.csv_Date,SWED-A.ST.csv_Close,SWED-A.ST.csv_AdjClose,SWED-A.ST.csv_Volume,SWMA.ST.csv_Date,SWMA.ST.csv_Close,SWMA.ST.csv_AdjClose,SWMA.ST.csv_Volume,TEL2-B.ST.csv_Date,TEL2-B.ST.csv_Close,TEL2-B.ST.csv_AdjClose,TEL2-B.ST.csv_Volume,TELIA.ST.csv_Date,TELIA.ST.csv_Close,TELIA.ST.csv_AdjClose,TELIA.ST.csv_Volume,VOLV-B.ST.csv_Date,VOLV-B.ST.csv_Close,VOLV-B.ST.csv_AdjClose,VOLV-B.ST.csv_Volume
189,2018-09-28,211.30000299999998,211.30000299999998,968449,2018-09-28,241.0,241.0,844747,2018-09-28,775.799988,774.5447389999999,204120,2018-09-28,178.649994,178.649994,2067800,2018-09-28,256.200012,256.200012,1716475,2018-09-28,237.149994,237.149994,821503,2018-09-28,702.099976,700.78363,330193,2018-09-28,247.899994,247.899994,2552477,2018-09-28,196.0,188.43528700000002,1321739,2018-09-28,78.879997,77.954826,7374691,2018-09-28,223.399994,218.565399,2678172,2018-09-28,102.400002,101.574196,871011,2018-09-28,521.0,520.401001,564302,2018-09-28,164.240005,159.23646499999998,9226673,2018-09-28,410.700012,406.529419,1304439,2018-09-28,269.100006,269.100006,726844,2018-09-28,157.75,157.75,2239727,2018-09-28,100.699997,98.595566,2118879,2018-09-28,99.239998,92.978798,5073327,2018-09-28,154.75,154.75,986181,2018-09-28,112.25,106.409172,4056065,2018-09-28,174.550003,168.550003,1412786,2018-09-28,175.350006,168.68692,1776913,2018-09-28,44.68,42.915852,1911624,2018-09-28,220.30000299999998,198.293259,3149539,2018-09-28,455.0,444.45364400000005,632716,2018-09-28,107.0,107.0,3721984,2018-09-28,40.82,38.603859,11123532,2018-09-28,157.100006,151.97773700000002,3470719
190,2018-10-01,209.899994,209.899994,1271998,2018-10-01,242.399994,242.399994,967433,2018-10-01,776.0,774.744446,253173,2018-10-01,180.050003,180.050003,1587815,2018-10-01,256.049988,256.049988,1028925,2018-10-01,237.19999700000002,237.19999700000002,435939,2018-10-01,710.0,708.6688230000001,229019,2018-10-01,247.850006,247.850006,1272981,2018-10-01,194.75,187.233551,1150549,2018-10-01,79.620003,78.686157,6930265,2018-10-01,224.30000299999998,219.44593799999998,1129490,2018-10-01,101.050003,100.235085,1864747,2018-10-01,527.799988,527.193176,350572,2018-10-01,163.419998,158.441437,4940872,2018-10-01,410.5,406.33145099999996,1332672,2018-10-01,270.299988,270.299988,607606,2018-10-01,157.800003,157.800003,1389299,2018-10-01,101.300003,99.183029,1526653,2018-10-01,99.739998,93.44725,4140251,2018-10-01,155.899994,155.899994,649149,2018-10-01,112.650002,106.78836100000001,4778881,2018-10-01,175.800003,169.757034,929768,2018-10-01,173.0,166.426224,2203605,2018-10-01,44.630001,42.867825,1948838,2018-10-01,219.69999700000002,197.753189,2507850,2018-10-01,459.10000599999995,448.45861799999994,502715,2018-10-01,107.800003,107.800003,1914506,2018-10-01,40.439999,38.244488,12206834,2018-10-01,157.5,152.364685,2455762
191,2018-10-02,207.800003,207.800003,1144805,2018-10-02,241.399994,241.399994,1109234,2018-10-02,772.599976,771.349854,243269,2018-10-02,179.949997,179.949997,1198617,2018-10-02,256.049988,256.049988,1266084,2018-10-02,237.0,237.0,490662,2018-10-02,710.0,708.6688230000001,205566,2018-10-02,253.5,253.5,1800462,2018-10-02,196.699997,189.108292,1329671,2018-10-02,79.480003,78.547798,7335588,2018-10-02,223.0,218.17407200000002,1328240,2018-10-02,100.300003,99.491135,1603706,2018-10-02,524.799988,524.196655,531783,2018-10-02,162.699997,157.74336200000002,4473340,2018-10-02,409.299988,405.143616,870998,2018-10-02,268.299988,268.299988,568654,2018-10-02,157.050003,157.050003,1934618,2018-10-02,100.050003,97.959152,1754419,2018-10-02,99.0,92.753937,4131830,2018-10-02,155.25,155.25,578533,2018-10-02,111.550003,105.745598,2736084,2018-10-02,175.5,169.467346,850710,2018-10-02,170.800003,164.309814,2016525,2018-10-02,44.939999,43.165585,2433677,2018-10-02,218.600006,196.763077,2911857,2018-10-02,457.299988,446.700317,477418,2018-10-02,108.349998,108.349998,2407436,2018-10-02,40.48,38.282318,7820753,2018-10-02,156.25,151.155441,3647643
192,2018-10-03,209.80000299999998,209.80000299999998,971064,2018-10-03,247.0,247.0,811550,2018-10-03,781.599976,780.335327,238060,2018-10-03,183.949997,183.949997,1844572,2018-10-03,260.950012,260.950012,1373499,2018-10-03,240.399994,240.399994,733170,2018-10-03,725.0,723.6407469999999,300067,2018-10-03,253.600006,253.600006,1725858,2018-10-03,199.050003,191.36758400000002,1617869,2018-10-03,80.300003,79.358177,9171823,2018-10-03,228.5,223.555038,1344534,2018-10-03,102.400002,101.574196,1145720,2018-10-03,531.0,530.3895259999999,552616,2018-10-03,168.220001,163.095215,7151340,2018-10-03,417.399994,413.161377,1754128,2018-10-03,271.200012,271.200012,829365,2018-10-03,158.649994,158.649994,2429966,2018-10-03,100.550003,98.448708,1687497,2018-10-03,95.720001,89.680878,16774710,2018-10-03,158.699997,158.699997,883616,2018-10-03,110.699997,104.93982700000001,6814892,2018-10-03,177.800003,171.688278,1078466,2018-10-03,172.800003,166.233826,1850682,2018-10-03,45.639998999999996,43.837944,1959184,2018-10-03,206.0,185.42173799999998,15964344,2018-10-03,466.5,455.68707300000005,443208,2018-10-03,108.949997,108.949997,2010254,2018-10-03,41.049999,38.821369,10570140,2018-10-03,160.850006,155.605469,4950250
193,2018-10-04,208.199997,208.199997,649620,2018-10-04,245.899994,245.899994,944520,2018-10-04,761.799988,760.5673830000001,321545,2018-10-04,181.850006,181.850006,1656838,2018-10-04,255.75,255.75,1393893,2018-10-04,234.75,234.75,570859,2018-10-04,716.700012,715.3563230000001,268102,2018-10-04,252.5,252.5,1427267,2018-10-04,198.0,190.358124,1610898,2018-10-04,80.620003,79.674423,8340814,2018-10-04,225.5,220.61996499999998,1128753,2018-10-04,98.879997,98.082581,1601393,2018-10-04,525.799988,525.195496,529239,2018-10-04,168.279999,163.153381,4609651,2018-10-04,413.399994,409.201996,992266,2018-10-04,268.899994,268.899994,624724,2018-10-04,156.199997,156.199997,2197028,2018-10-04,98.879997,96.813599,2061455,2018-10-04,95.959999,89.905739,9285513,2018-10-04,155.800003,155.800003,1023667,2018-10-04,110.25,104.513245,3532360,2018-10-04,175.199997,169.177658,1064124,2018-10-04,170.050003,163.588318,1457525,2018-10-04,44.880001,43.107956,2635681,2018-10-04,203.0,182.72142,12001817,2018-10-04,455.700012,445.137421,824583,2018-10-04,108.849998,108.849998,2209669,2018-10-04,40.900002,38.679516,8224802,2018-10-04,158.0,152.848389,3435926
194,2018-10-05,206.399994,206.399994,875699,2018-10-05,245.80000299999998,245.80000299999998,888238,2018-10-05,741.0,739.801025,470098,2018-10-05,182.149994,182.149994,1504175,2018-10-05,251.0,251.0,1305724,2018-10-05,229.850006,229.850006,495345,2018-10-05,710.5,709.167908,246710,2018-10-05,247.75,247.75,1197812,2018-10-05,194.899994,187.377747,1724323,2018-10-05,78.800003,77.875771,7078798,2018-10-05,226.30000299999998,221.40264900000003,1216197,2018-10-05,97.959999,97.16999799999999,1637806,2018-10-05,513.599976,513.009521,529970,2018-10-05,168.979996,163.832047,4909105,2018-10-05,409.200012,405.044647,1331019,2018-10-05,266.600006,266.600006,504503,2018-10-05,152.600006,152.600006,2661417,2018-10-05,99.540001,97.459808,2118211,2018-10-05,96.360001,90.280502,5474923,2018-10-05,153.649994,153.649994,796378,2018-10-05,109.75,104.039261,2849084,2018-10-05,174.0,168.01890600000002,997245,2018-10-05,167.050003,160.702316,1590180,2018-10-05,43.990002000000004,42.253098,2817262,2018-10-05,200.100006,180.11113,6343635,2018-10-05,460.0,449.337738,589071,2018-10-05,107.199997,107.199997,1769745,2018-10-05,40.990002000000004,38.764629,8918517,2018-10-05,155.399994,150.333145,4797418
195,2018-10-08,203.5,203.5,948164,2018-10-08,237.19999700000002,237.19999700000002,1515307,2018-10-08,747.599976,746.39032,276912,2018-10-08,181.5,181.5,1394313,2018-10-08,248.350006,248.350006,1296076,2018-10-08,226.75,226.75,537780,2018-10-08,696.799988,695.493591,232772,2018-10-08,246.899994,246.899994,872691,2018-10-08,190.949997,187.574219,1163957,2018-10-08,77.91999799999999,77.006088,4632167,2018-10-08,226.0,221.109146,923980,2018-10-08,94.32,93.55935699999999,3822175,2018-10-08,500.60000599999995,500.024475,755936,2018-10-08,169.360001,164.20047,3267153,2018-10-08,403.299988,399.204529,1071010,2018-10-08,264.5,264.5,566423,2018-10-08,152.649994,152.649994,2533351,2018-10-08,99.720001,97.63604699999999,1807572,2018-10-08,95.82,89.774574,3116487,2018-10-08,151.899994,151.899994,528908,2018-10-08,107.599998,102.001129,3913474,2018-10-08,172.800003,166.860153,815846,2018-10-08,166.449997,160.125107,1323413,2018-10-08,43.700001,41.974545,2612401,2018-10-08,198.649994,178.805954,2996685,2018-10-08,460.700012,450.021545,578846,2018-10-08,108.900002,108.900002,2824048,2018-10-08,40.919998,38.698425,9293072,2018-10-08,153.899994,148.88206499999998,2594066
196,2018-10-09,204.199997,204.199997,799764,2018-10-09,239.69999700000002,239.69999700000002,1677923,2018-10-09,758.599976,757.3724980000001,355271,2018-10-09,180.550003,180.550003,1963655,2018-10-09,247.69999700000002,247.69999700000002,2123736,2018-10-09,226.44999700000002,226.44999700000002,740333,2018-10-09,695.900024,694.595337,216751,2018-10-09,252.30000299999998,252.30000299999998,1934516,2018-10-09,193.649994,190.22648600000002,2105297,2018-10-09,79.620003,78.686157,9118906,2018-10-09,227.19999700000002,222.283173,1409979,2018-10-09,94.160004,93.40065,1386487,2018-10-09,503.200012,502.621521,743702,2018-10-09,169.679993,164.510727,3695182,2018-10-09,403.799988,399.699463,1301494,2018-10-09,263.600006,263.600006,549446,2018-10-09,154.0,154.0,3330101,2018-10-09,98.0,95.951988,2616519,2018-10-09,94.480003,88.51911899999999,6206242,2018-10-09,153.75,153.75,754177,2018-10-09,107.5,101.906334,3229069,2018-10-09,175.0,168.984528,1113515,2018-10-09,167.149994,160.798508,2117159,2018-10-09,44.07,42.329937,1999022,2018-10-09,197.649994,177.905853,5394498,2018-10-09,457.5,446.895691,620832,2018-10-09,108.599998,108.599998,1792130,2018-10-09,41.23,38.991596,8782451,2018-10-09,154.75,149.704346,4318699
197,2018-10-10,198.800003,198.800003,1785635,2018-10-10,232.100006,232.100006,1198760,2018-10-10,734.400024,733.211792,511419,2018-10-10,175.75,175.75,2329448,2018-10-10,234.0,234.0,4938550,2018-10-10,214.80000299999998,214.80000299999998,2065672,2018-10-10,696.200012,694.894714,269125,2018-10-10,246.69999700000002,246.69999700000002,1704976,2018-10-10,190.100006,186.739258,2328472,2018-10-10,77.440002,76.531723,8956065,2018-10-10,225.5,220.61996499999998,1302972,2018-10-10,93.739998,92.984032,1160488,2018-10-10,480.60000599999995,480.04748499999994,773147,2018-10-10,170.96000700000002,165.75173999999998,5269956,2018-10-10,394.100006,390.097992,1867841,2018-10-10,258.5,258.5,728520,2018-10-10,145.699997,145.699997,4368917,2018-10-10,92.400002,90.469025,4961753,2018-10-10,94.699997,88.725227,4820574,2018-10-10,152.5,152.5,1024275,2018-10-10,108.349998,102.71210500000001,2915198,2018-10-10,173.449997,167.487808,1132412,2018-10-10,160.949997,154.83410600000002,2920751,2018-10-10,43.169998,41.465469,3300272,2018-10-10,199.300003,179.391037,3828631,2018-10-10,456.60000599999995,446.016571,474539,2018-10-10,110.400002,110.400002,2483088,2018-10-10,42.029999,39.748165,16107931,2018-10-10,150.199997,145.302704,5062485
198,2018-10-11,192.100006,192.100006,2756656,2018-10-11,224.600006,224.600006,1549856,2018-10-11,727.799988,726.622375,424278,2018-10-11,170.949997,170.949997,2535541,2018-10-11,230.899994,230.899994,3343823,2018-10-11,213.69999700000002,213.69999700000002,2540889,2018-10-11,677.599976,676.32959,609005,2018-10-11,239.25,239.25,2252313,2018-10-11,186.949997,183.644928,2551353,2018-10-11,74.58000200000001,73.705269,14513704,2018-10-11,219.0,214.260635,2007844,2018-10-11,93.959999,93.20225500000001,2242631,2018-10-11,469.200012,468.66058300000003,1054142,2018-10-11,162.300003,157.35556,9217674,2018-10-11,385.200012,381.288361,2049686,2018-10-11,250.5,250.5,1296350,2018-10-11,141.949997,141.949997,5150871,2018-10-11,89.300003,87.433807,6132953,2018-10-11,92.800003,86.945107,7173304,2018-10-11,146.699997,146.699997,1844904,2018-10-11,104.699997,99.25202900000001,4709670,2018-10-11,166.5,160.776703,2245806,2018-10-11,157.550003,151.563309,3756920,2018-10-11,41.639998999999996,39.995884000000004,4304200,2018-10-11,194.449997,175.025513,4098553,2018-10-11,438.299988,428.140717,954804,2018-10-11,107.449997,107.449997,2622912,2018-10-11,41.080002,38.849743,22846195,2018-10-11,144.899994,140.175507,10185853
199,2018-10-12,190.5,190.5,1416618,2018-10-12,221.100006,221.100006,1985930,2018-10-12,716.200012,715.041199,259268,2018-10-12,169.149994,169.149994,2628603,2018-10-12,229.600006,229.600006,2299155,2018-10-12,211.5,211.5,927500,2018-10-12,665.5,664.252258,585107,2018-10-12,240.75,240.75,1517667,2018-10-12,182.0,178.782455,2448189,2018-10-12,73.860001,72.993713,10769939,2018-10-12,219.0,214.260635,1745125,2018-10-12,92.019997,91.277901,1382556,2018-10-12,464.10000599999995,463.566437,808236,2018-10-12,159.96000700000002,155.086853,5278753,2018-10-12,380.700012,376.834076,1751397,2018-10-12,248.100006,248.100006,901694,2018-10-12,141.449997,141.449997,3028839,2018-10-12,88.959999,87.10090600000001,3220558,2018-10-12,91.879997,86.083145,5673551,2018-10-12,146.050003,146.050003,1221213,2018-10-12,104.900002,99.44162800000001,4307156,2018-10-12,163.850006,158.217804,2263577,2018-10-12,155.899994,149.975998,1721499,2018-10-12,41.419998,39.784569,3127187,2018-10-12,193.5,174.170425,3268124,2018-10-12,438.5,428.33609,811498,2018-10-12,106.199997,106.199997,2159947,2018-10-12,40.27,38.083717,16467498,2018-10-12,143.550003,138.869537,6395237
200,2018-10-15,189.75,189.75,1383242,2018-10-15,220.100006,220.100006,1103417,2018-10-15,723.200012,722.029846,185326,2018-10-15,169.800003,169.800003,2333553,2018-10-15,226.30000299999998,226.30000299999998,2965898,2018-10-15,209.149994,209.149994,967433,2018-10-15,670.599976,669.342712,476802,2018-10-15,241.80000299999998,241.80000299999998,1014942,2018-10-15,179.25,176.08106999999998,1822291,2018-10-15,73.839996,72.973938,10512012,2018-10-15,220.5,215.728165,932620,2018-10-15,75.08000200000001,74.474518,8113418,2018-10-15,456.39999400000005,455.87530499999997,806905,2018-10-15,163.0,158.034225,4134315,2018-10-15,377.899994,374.062469,1522699,2018-10-15,247.0,247.0,951053,2018-10-15,140.25,140.25,3238474,2018-10-15,88.82,86.963837,2232976,2018-10-15,92.839996,86.982582,4576872,2018-10-15,144.800003,144.800003,834286,2018-10-15,104.349998,98.920242,3411784,2018-10-15,162.800003,157.203903,1551377,2018-10-15,153.75,147.9077,1347022,2018-10-15,41.490002000000004,39.851807,2956925,2018-10-15,194.600006,175.160538,2989897,2018-10-15,438.700012,428.53146399999997,525171,2018-10-15,106.400002,106.400002,1424550,2018-10-15,41.25,39.010513,15599465,2018-10-15,142.449997,137.805389,4435861
201,2018-10-16,190.699997,190.699997,1701130,2018-10-16,227.600006,227.600006,1151387,2018-10-16,733.0,731.813965,207032,2018-10-16,171.5,171.5,3298440,2018-10-16,229.100006,229.100006,2936479,2018-10-16,211.600006,211.600006,1205365,2018-10-16,686.0,684.7138669999999,442380,2018-10-16,240.5,240.5,1173800,2018-10-16,183.25,180.010345,1616114,2018-10-16,76.900002,75.99805500000001,12390731,2018-10-16,218.0,213.28227200000003,1415236,2018-10-16,78.139999,77.509842,4091184,2018-10-16,473.5,472.95562699999994,1299715,2018-10-16,164.66000400000001,159.643661,3673461,2018-10-16,382.299988,378.417786,1616583,2018-10-16,252.0,252.0,940584,2018-10-16,143.949997,143.949997,3577912,2018-10-16,90.440002,88.54998,3224945,2018-10-16,93.739998,87.82579799999999,4647600,2018-10-16,146.050003,146.050003,1054533,2018-10-16,105.449997,99.96300500000001,3429501,2018-10-16,164.050003,158.410934,2009949,2018-10-16,156.800003,150.84179699999999,2172407,2018-10-16,42.220001,40.552982,3148435,2018-10-16,197.899994,178.130875,3046588,2018-10-16,430.799988,420.814545,1016595,2018-10-16,108.849998,108.849998,2106800,2018-10-16,41.5,39.246937,16905725,2018-10-16,136.25,131.807541,21672483
202,2018-10-17,190.899994,190.899994,1339109,2018-10-17,229.80000299999998,229.80000299999998,1467547,2018-10-17,723.0,721.8302,267762,2018-10-17,172.649994,172.649994,2508863,2018-10-17,229.100006,229.100006,0,2018-10-17,211.600006,211.600006,0,2018-10-17,697.400024,696.0924679999999,411300,2018-10-17,240.5,240.5,0,2018-10-17,185.25,181.974991,2224307,2018-10-17,78.0,77.08515200000001,10899324,2018-10-17,218.30000299999998,213.575775,1108424,2018-10-17,79.559998,78.91838800000001,2175590,2018-10-17,473.0,472.456207,1159719,2018-10-17,163.979996,158.984375,3399657,2018-10-17,382.0,378.12085,1588252,2018-10-17,251.600006,251.600006,699095,2018-10-17,143.399994,143.399994,2861033,2018-10-17,88.82,86.963837,2190271,2018-10-17,92.540001,86.701515,6480345,2018-10-17,146.0,146.0,787818,2018-10-17,104.150002,98.730652,4454555,2018-10-17,162.25,156.672806,1408448,2018-10-17,156.25,150.312698,1325612,2018-10-17,42.349998,40.677849,3941244,2018-10-17,196.449997,176.825729,3275053,2018-10-17,426.60000599999995,416.71191400000004,667949,2018-10-17,108.550003,108.550003,1964731,2018-10-17,41.580002,39.322601,15176919,2018-10-17,136.100006,131.662445,7787599
203,2018-10-18,191.75,191.75,1915899,2018-10-18,230.100006,230.100006,1128216,2018-10-18,721.599976,720.432434,324106,2018-10-18,169.800003,169.800003,4006540,2018-10-18,230.05000299999998,230.05000299999998,2835868,2018-10-18,212.05000299999998,212.05000299999998,667062,2018-10-18,701.099976,699.785522,310273,2018-10-18,239.75,239.75,1195857,2018-10-18,183.050003,179.813889,1381941,2018-10-18,82.82,81.848618,33242772,2018-10-18,218.399994,213.67361499999998,1360929,2018-10-18,81.82,81.160164,5310912,2018-10-18,469.299988,468.76046799999995,661231,2018-10-18,161.699997,156.77383400000002,3844798,2018-10-18,388.200012,384.257904,1886221,2018-10-18,251.100006,251.100006,746914,2018-10-18,141.699997,141.699997,3135036,2018-10-18,88.18,86.337212,1939757,2018-10-18,90.660004,84.940125,7498136,2018-10-18,146.350006,146.350006,964092,2018-10-18,102.550003,97.21390500000001,3555080,2018-10-18,161.399994,155.852005,1518673,2018-10-18,152.550003,146.753296,2314445,2018-10-18,42.139998999999996,40.476139,2383150,2018-10-18,192.949997,173.675354,3378213,2018-10-18,435.700012,425.60101299999997,678350,2018-10-18,113.5,113.5,6194325,2018-10-18,41.959998999999996,39.681965000000005,18185872,2018-10-18,136.850006,132.38798500000001,7174787
204,2018-10-19,189.800003,189.800003,1759814,2018-10-19,223.69999700000002,223.69999700000002,2046192,2018-10-19,711.0,709.849548,915089,2018-10-19,175.050003,175.050003,5629668,2018-10-19,213.0,213.0,7778658,2018-10-19,198.580002,198.580002,4633327,2018-10-19,708.099976,706.7724,466874,2018-10-19,235.649994,235.649994,1555510,2018-10-19,178.850006,175.688141,2005778,2018-10-19,84.940002,83.94375600000001,20876676,2018-10-19,217.399994,212.69525099999998,1276572,2018-10-19,85.739998,85.048546,3879798,2018-10-19,458.89999400000005,458.37240599999996,1164637,2018-10-19,163.5,158.51899699999998,4826780,2018-10-19,388.0,384.059906,1897517,2018-10-19,253.0,253.0,1053299,2018-10-19,136.300003,136.300003,6727597,2018-10-19,88.300003,86.454704,2424340,2018-10-19,91.959999,86.15810400000001,6107476,2018-10-19,145.600006,145.600006,1348121,2018-10-19,104.0,98.58845500000001,4863354,2018-10-19,144.25,139.291534,7371506,2018-10-19,147.75,142.135681,3823519,2018-10-19,39.939999,38.363003000000006,7021181,2018-10-19,194.350006,174.93551599999998,4005536,2018-10-19,442.39999400000005,432.145691,679206,2018-10-19,111.650002,111.650002,4274225,2018-10-19,40.299999,39.186062,35299984,2018-10-19,133.850006,129.48580900000002,18047467
205,2018-10-22,189.100006,189.100006,1173198,2018-10-22,224.30000299999998,224.30000299999998,888332,2018-10-22,725.799988,724.6256099999999,645963,2018-10-22,175.149994,175.149994,2813132,2018-10-22,213.94999700000002,213.94999700000002,3082232,2018-10-22,198.440002,198.440002,1590568,2018-10-22,708.0,706.6726070000001,299117,2018-10-22,235.0,235.0,1589134,2018-10-22,179.050003,175.884598,1853027,2018-10-22,83.660004,82.678772,11958858,2018-10-22,219.19999700000002,214.45629900000003,1310192,2018-10-22,85.519997,84.830322,2583983,2018-10-22,458.200012,457.67324800000006,583984,2018-10-22,162.880005,157.917892,4595217,2018-10-22,387.0,383.070068,1273423,2018-10-22,250.0,250.0,543467,2018-10-22,135.699997,135.699997,3288713,2018-10-22,88.360001,86.513451,2241215,2018-10-22,90.779999,85.052551,4915265,2018-10-22,147.75,147.75,1200686,2018-10-22,102.849998,97.49829100000001,3788030,2018-10-22,144.5,139.532944,3112567,2018-10-22,146.899994,141.317978,1516444,2018-10-22,39.470001,37.911564,4687100,2018-10-22,192.5,173.270309,3470172,2018-10-22,445.10000599999995,434.783112,556273,2018-10-22,109.150002,109.150002,3517409,2018-10-22,40.59,39.468047999999996,14899032,2018-10-22,133.800003,129.437424,11622226
206,2018-10-23,186.5,186.5,1351186,2018-10-23,215.80000299999998,215.80000299999998,2209642,2018-10-23,732.200012,731.01532,578507,2018-10-23,175.550003,175.550003,3336198,2018-10-23,211.149994,211.149994,4013879,2018-10-23,195.279999,195.279999,1605441,2018-10-23,708.0,706.6726070000001,407855,2018-10-23,228.399994,228.399994,1927196,2018-10-23,176.399994,173.281448,1550017,2018-10-23,81.800003,80.84058399999999,9944291,2018-10-23,216.5,211.81472799999997,1302098,2018-10-23,82.760002,82.09258299999999,1619682,2018-10-23,440.0,439.494141,1047517,2018-10-23,158.46000700000002,153.632553,5225203,2018-10-23,381.600006,377.724915,1667804,2018-10-23,246.69999700000002,246.69999700000002,730611,2018-10-23,135.300003,135.300003,8102091,2018-10-23,83.980003,82.224983,3925929,2018-10-23,90.040001,84.359238,5072246,2018-10-23,145.600006,145.600006,1944790,2018-10-23,102.0,96.69252,3783947,2018-10-23,141.399994,136.53949,2607745,2018-10-23,145.5,139.971191,3127170,2018-10-23,38.310001,36.797367,4268155,2018-10-23,196.149994,176.555695,5385197,2018-10-23,450.10000599999995,439.66720599999996,879960,2018-10-23,105.699997,105.699997,3702960,2018-10-23,40.490002000000004,39.370810999999996,17080993,2018-10-23,132.850006,128.518402,7330030
207,2018-10-24,185.0,185.0,1612268,2018-10-24,215.600006,215.600006,1626798,2018-10-24,719.799988,718.635376,532930,2018-10-24,176.449997,176.449997,3182426,2018-10-24,212.100006,212.100006,3051105,2018-10-24,195.800003,195.800003,1036033,2018-10-24,707.400024,706.07373,317851,2018-10-24,194.360001,194.360001,8267125,2018-10-24,173.350006,170.28537,1942148,2018-10-24,81.5,80.54409799999999,8854790,2018-10-24,216.69999700000002,212.01040600000002,880012,2018-10-24,85.620003,84.92952,1517726,2018-10-24,438.5,437.99588,1100113,2018-10-24,160.16000400000001,155.280762,4927511,2018-10-24,379.799988,375.943176,1277084,2018-10-24,246.80000299999998,246.80000299999998,591923,2018-10-24,134.850006,134.850006,6371442,2018-10-24,82.699997,80.971725,2213091,2018-10-24,90.239998,84.546623,4913481,2018-10-24,145.600006,145.600006,1419375,2018-10-24,101.400002,96.123749,4827182,2018-10-24,137.0,132.290741,3136770,2018-10-24,143.100006,137.662384,1961774,2018-10-24,36.98,35.519878000000006,5507431,2018-10-24,200.300003,180.291138,5418936,2018-10-24,440.39999400000005,430.192047,691845,2018-10-24,105.400002,105.400002,2711687,2018-10-24,41.07,39.934779999999996,14461019,2018-10-24,131.300003,127.01894399999999,5990245
