ABB.ST.csv_AdjClose,ALFA.ST.csv_AdjClose,ALIV-SDB.ST.csv_AdjClose,ASSA-B.ST.csv_AdjClose,ATCO-A.ST.csv_AdjClose,ATCO-B.ST.csv_AdjClose,AZN.ST.csv_AdjClose,BOL.ST.csv_AdjClose,ELUX-B.ST.csv_AdjClose,ERIC-B.ST.csv_AdjClose,ESSITY-B.ST.csv_AdjClose,GETI-B.ST.csv_AdjClose,HEXA-B.ST.csv_AdjClose,HM-B.ST.csv_AdjClose,INVE-B.ST.csv_AdjClose,KINV-B.ST.csv_AdjClose,SAND.ST.csv_AdjClose,SCA-B.ST.csv_AdjClose,SEB-A.ST.csv_AdjClose,SECU-B.ST.csv_AdjClose,SHB-A.ST.csv_AdjClose,SKA-B.ST.csv_AdjClose,SKF-B.ST.csv_AdjClose,SSAB-A.ST.csv_AdjClose,SWED-A.ST.csv_AdjClose,SWMA.ST.csv_AdjClose,TEL2-B.ST.csv_AdjClose,TELIA.ST.csv_AdjClose,VOLV-B.ST.csv_AdjClose,XOMX30.csv_AdjClose
209.5,239.800003,814.080688,180,252.600006,231.550003,702.779907,259.75,196.607239,73.547142,232.066757,105.59153,529.190918,125.826271,403.757843,290.5,159.449997,96.735275,92.15432,160.25,105.271622,162.804535,168.446426,39.333126,188.212067,512.245056,113.449997,40.09808,150.188049,1643.459961
214,240.100006,809.687744,179,253.449997,231.199997,697.589661,252.850006,191.800217,74.792366,232.849457,108.071365,533.386108,126.233475,404.351746,295.5,155.850006,97.733955,91.423531,159.800003,105.176819,162.901077,165.993317,38.61274,187.221954,507.165558,114.949997,40.183197,151.058701,1643.709961
214.800003,239,814.679688,179.300003,253.550003,229.449997,697.489807,256.850006,191.992493,77.282806,233.14296,107.823387,532.786804,126.640678,404.450745,296.200012,156.300003,97.616463,91.348579,160.5,105.366417,164.204681,166.185715,38.699188,188.39209,479.619202,114.349998,40.09808,150.429901,1646.869995
217.100006,240.5,828.058044,180.949997,258.350006,234.800003,700.184753,258.700012,195.838104,77.63858,233.925659,109.063301,539.578979,128.890015,408.905029,300.100006,160.75,99.868401,91.798294,162.699997,106.17218,165.218597,169.216019,38.996944,190.192307,479.912231,114.300003,39.473911,153.815781,1665.099976
218.5,243.800003,834.447632,182.800003,263.5,241.949997,702.879761,262.850006,198.626205,77.776939,231.871094,108.964111,544.573242,127.028503,410.587769,301.700012,161.5,102.169289,91.442268,163.699997,105.556007,165.701401,172.871628,40.024696,190.192307,472.781464,113.849998,39.133457,154.299469,1671.150024
219.399994,246.600006,839.639282,185.300003,263.450012,243.5,708.070007,258.700012,196.703384,77.836243,232.849457,107.72419,545.172485,127.261185,410.290833,303.299988,161.699997,103.393166,92.304222,162.850006,106.17218,166.522186,172.727325,40.274433,191.902496,471.12085,114.099998,39.417168,154.057632,1677.219971
216.699997,247.5,832.650574,187.199997,263.049988,242.949997,709.5672,248.899994,199.010742,76.670082,233.632141,108.17057,546.570923,120.396881,410.389801,304.5,165.050003,105.498238,92.098106,162.399994,105.745598,166.618744,173.352631,38.343792,191.632462,480.498322,113.150002,38.736256,155.025024,1672.560059
215.899994,245.100006,812.682922,186.399994,260.700012,241.800003,697.889099,239.399994,196.126541,76.235237,231.871094,108.120972,542.5755,119.466125,408.509094,300.399994,160.050003,104.225403,91.442268,162.699997,105.082024,165.797958,169.071716,38.286163,191.542465,477.567871,112.800003,38.357975,152.364685,1658.160034
215.100006,242.199997,807.491333,186.800003,261.950012,243,696.890991,241.699997,195.549683,76.946793,230.794891,107.625,547.969299,120.183578,409.5979,302.899994,159.949997,104.519135,91.461006,161.600006,105.03463,165.991089,167.917328,38.516685,191.992508,483.721863,113.599998,38.991596,151.929367,1660.140015
213.899994,241.300003,806.692627,185.149994,261.149994,242.100006,687.408813,236,191.511795,76.72937,231.186249,106.186699,536.782227,118.341461,408.905029,298.700012,157.449997,102.316154,91.10498,159.850006,104.513245,162.611389,166.618622,38.862473,191.992508,480.693726,113.349998,38.235031,150.091309,1645.949951
211.699997,241,781.33374,184.649994,259.350006,239.600006,676.629028,235,190.886887,75.444618,230.794891,106.037903,522.798279,118.593544,403.955811,288,154.300003,101.679733,91.461006,157.5,103.754868,161.500931,164.646515,38.881683,191.722473,460.961914,113.349998,37.695976,149.607605,1631.73999
213.300003,238.600006,778.737915,184,254,235.5,672.536682,232.300003,186.993195,77.954826,229.327347,106.186699,525.994568,119.369171,404.05481,287.899994,152.350006,100.847504,92.098106,156.600006,104.181458,162.707962,162.241501,38.401424,191.722473,464.966888,114.349998,37.705433,149.607605,1632.420044
211.199997,234.199997,776.74115,182.449997,246.850006,227.449997,672.237305,226.300003,183.195648,77.599052,229.914368,105.343544,526.394104,117.585228,401.481201,286.100006,151.300003,101.04332,91.161201,155.199997,102.8069,162.901077,161.471924,38.728001,190.642349,466.627502,115.550003,37.856747,147.52771,1618.199951
211.100006,233.300003,766.957031,182.649994,248.649994,230.25,680.22229,226.350006,183.628281,76.72937,230.697067,106.1371,521.399902,119.078308,404.252747,286.5,153.199997,100.99437,92.397919,155.300003,102.854301,164.639206,162.530106,38.9105,191.992508,465.748322,115.25,38.159374,149.317398,1624.25
211.300003,234.899994,761.565735,183.5,248.899994,229,684.414429,222.949997,183.387939,76.72937,230.99057,106.831451,522.598511,117.643394,401.283234,290.600006,153.149994,100.798546,90.805168,155.850006,101.953735,165.170303,162.770615,38.728001,191.092407,465.748322,114.099998,38.348515,148.930435,1620.390015
212.699997,234.699997,765.159973,183.449997,246.649994,227.399994,678.026367,225.800003,183.916702,75.602745,233.240784,108.120972,519.402161,119.582466,402.669006,292.100006,153.600006,100.847504,90.355453,156.350006,101.053169,169.95015,162.19342,39.688519,190.822372,466.627502,113,38.405262,147.769562,1618.810059
215.100006,234.600006,775.343445,182,247.399994,227.800003,670.540466,226.600006,185.214584,76.749146,230.794891,108.716125,516.805176,118.981354,403.757843,290.899994,154.550003,100.113174,90.823914,155.600006,101.337555,171.060623,162.578217,39.179443,191.902496,462.329468,113.400002,38.537659,148.688583,1621.849976
217.300003,238.100006,793.713684,185.949997,251.050003,231.449997,675.032043,229.100006,186.464417,77.302574,232.164597,107.773796,520.001465,119.407959,405.935516,291,156.300003,100.99437,91.198669,156.25,101.669342,173.378128,165.079422,40.12075,192.262543,460.571198,113,38.774086,149.704346,1634.73999
215.5,236.699997,786.725037,186.449997,251.699997,232.100006,668.344543,230.25,186.079865,76.096878,230.697067,106.23629,514.008362,139.264038,404.351746,289.100006,155.699997,101.434959,90.711479,156.449997,101.621941,173.185013,165.945221,40.639431,191.362442,456.37088,113.25,38.764629,149.365753,1640.599976
214.100006,234,777.539856,182.75,251.75,231.699997,664.851135,232.699997,182.426529,76.828201,227.859818,105.393143,513.409058,137.557648,400.590332,267,152.899994,98.791389,89.568451,157,100.673981,171.881409,165.319916,40.946796,189.382202,457.933746,113.050003,38.868652,147.672821,1625.449951
214.399994,236.5,785.127625,182.550003,254.350006,234.100006,661.756958,241.949997,184.685837,76.946793,225.903091,105.789925,518.003784,137.09227,403.16391,274.100006,156.050003,98.350792,89.530975,156.25,100.768784,172.364227,169.119827,42.435593,188.752121,446.602661,112.099998,38.8592,149.123901,1630.5
213.5,242.100006,813.880981,181,256.649994,236.800003,658.363342,245.25,185.166534,76.156174,225.022583,107.773796,522.398743,138.372055,406.628387,277.299988,159.149994,98.252876,91.086243,154.199997,103.897064,172.895325,172.67923,43.040718,191.722473,448.165558,111.699997,38.821369,152.413055,1645.839966
214.699997,248.100006,820.86969,180.850006,259.549988,240.149994,660.459412,245.199997,186.560577,76.70961,230.599228,108.468147,525.195496,140.582596,415.635986,273.799988,160.449997,98.889297,92.191795,153.75,104.655441,173.522964,173.689331,42.944664,194.422791,447.091064,112.550003,39.001057,155.025024,1662.319946
212.199997,243.800003,802.898804,180.300003,258.450012,236.800003,662.655273,244.5,186.993195,77.875771,225.120422,106.98024,520.401001,143.956573,406.529419,271.700012,158.899994,99.770493,91.723343,154.550003,104.560646,169.805313,172.198227,42.666115,193.972748,446.016571,112.150002,38.783543,153.912521,1655.01001
211,243.5,773.147034,179.399994,258.450012,237.300003,678.026367,244.25,185.983719,79.140755,225.022583,106.732254,519.002625,143.239136,409.004028,271.600006,158.199997,99.085114,92.191795,154.600006,105.319016,168.887955,171.236221,44.078075,196.042984,444.355957,112.800003,38.96323,153.138611,1656.709961
210.699997,244.800003,782.332092,179.25,258.100006,237.449997,686.909729,241.699997,187.041275,78.567558,225.022583,102.665321,519.402161,143.956573,409.004028,267.399994,158.300003,99.378845,93.035019,154.899994,104.987228,168.308594,171.621017,43.232819,196.40303,446.602661,110.900002,39.001057,152.945129,1658.290039
210.5,245.399994,777.539856,180,259.049988,239.649994,696.990784,241.399994,187.521973,78.824509,225.511765,103.111694,521.399902,159.973297,412.567444,271.100006,160.550003,98.497658,93.925072,156.100006,106.456573,169.612183,171.717224,43.328873,198.833313,446.798004,110.599998,39.228024,153.138611,1676.369995
211.300003,241,774.544739,178.649994,256.200012,237.149994,700.78363,247.899994,188.435287,77.954826,218.565399,101.574196,520.401001,159.236465,406.529419,269.100006,157.75,98.595566,92.978798,154.75,106.409172,168.550003,168.68692,42.915852,198.293259,444.453644,107,38.603859,151.977737,1662.359985
209.899994,242.399994,774.744446,180.050003,256.049988,237.199997,708.668823,247.850006,187.233551,78.686157,219.445938,100.235085,527.193176,158.441437,406.331451,270.299988,157.800003,99.183029,93.44725,155.899994,106.788361,169.757034,166.426224,42.867825,197.753189,448.458618,107.800003,38.244488,152.364685,1667.449951
207.800003,241.399994,771.349854,179.949997,256.049988,237,708.668823,253.5,189.108292,78.547798,218.174072,99.491135,524.196655,157.743362,405.143616,268.299988,157.050003,97.959152,92.753937,155.25,105.745598,169.467346,164.309814,43.165585,196.763077,446.700317,108.349998,38.282318,151.155441,1656.900024
209.800003,247,780.335327,183.949997,260.950012,240.399994,723.640747,253.600006,191.367584,79.358177,223.555038,101.574196,530.389526,163.095215,413.161377,271.200012,158.649994,98.448708,89.680878,158.699997,104.939827,171.688278,166.233826,43.837944,185.421738,455.687073,108.949997,38.821369,155.605469,1665.140015
208.199997,245.899994,760.567383,181.850006,255.75,234.75,715.356323,252.5,190.358124,79.674423,220.619965,98.082581,525.195496,163.153381,409.201996,268.899994,156.199997,96.813599,89.905739,155.800003,104.513245,169.177658,163.588318,43.107956,182.72142,445.137421,108.849998,38.679516,152.848389,1648.959961
206.399994,245.800003,739.801025,182.149994,251,229.850006,709.167908,247.75,187.377747,77.875771,221.402649,97.169998,513.009521,163.832047,405.044647,266.600006,152.600006,97.459808,90.280502,153.649994,104.039261,168.018906,160.702316,42.253098,180.11113,449.337738,107.199997,38.764629,150.333145,1634.859985
203.5,237.199997,746.39032,181.5,248.350006,226.75,695.493591,246.899994,187.574219,77.006088,221.109146,93.559357,500.024475,164.20047,399.204529,264.5,152.649994,97.636047,89.774574,151.899994,102.001129,166.860153,160.125107,41.974545,178.805954,450.021545,108.900002,38.698425,148.882065,1621.189941
204.199997,239.699997,757.372498,180.550003,247.699997,226.449997,694.595337,252.300003,190.226486,78.686157,222.283173,93.40065,502.621521,164.510727,399.699463,263.600006,154,95.951988,88.519119,153.75,101.906334,168.984528,160.798508,42.329937,177.905853,446.895691,108.599998,38.991596,149.704346,1624.48999
198.800003,232.100006,733.211792,175.75,234,214.800003,694.894714,246.699997,186.739258,76.531723,220.619965,92.984032,480.047485,165.75174,390.097992,258.5,145.699997,90.469025,88.725227,152.5,102.712105,167.487808,154.834106,41.465469,179.391037,446.016571,110.400002,39.748165,145.302704,1595.130005
192.100006,224.600006,726.622375,170.949997,230.899994,213.699997,676.32959,239.25,183.644928,73.705269,214.260635,93.202255,468.660583,157.35556,381.288361,250.5,141.949997,87.433807,86.945107,146.699997,99.252029,160.776703,151.563309,39.995884,175.025513,428.140717,107.449997,38.849743,140.175507,1550.410034
190.5,221.100006,715.041199,169.149994,229.600006,211.5,664.252258,240.75,178.782455,72.993713,214.260635,91.277901,463.566437,155.086853,376.834076,248.100006,141.449997,87.100906,86.083145,146.050003,99.441628,158.217804,149.975998,39.784569,174.170425,428.33609,106.199997,38.083717,138.869537,1536.459961
189.75,220.100006,722.029846,169.800003,226.300003,209.149994,669.342712,241.800003,176.08107,72.973938,215.728165,74.474518,455.875305,158.034225,374.062469,247,140.25,86.963837,86.982582,144.800003,98.920242,157.203903,147.9077,39.851807,175.160538,428.531464,106.400002,39.010513,137.805389,1536.099976
190.699997,227.600006,731.813965,171.5,229.100006,211.600006,684.713867,240.5,180.010345,75.998055,213.282272,77.509842,472.955627,159.643661,378.417786,252,143.949997,88.54998,87.825798,146.050003,99.963005,158.410934,150.841797,40.552982,178.130875,420.814545,108.849998,39.246937,131.807541,1554.160034
190.899994,229.800003,721.8302,172.649994,229.100006,211.600006,696.092468,240.5,181.974991,77.085152,213.575775,78.918388,472.456207,158.984375,378.12085,251.600006,143.399994,86.963837,86.701515,146,98.730652,156.672806,150.312698,40.677849,176.825729,416.711914,108.550003,39.322601,131.662445,1548.27002
191.75,230.100006,720.432434,169.800003,230.050003,212.050003,699.785522,239.75,179.813889,81.848618,213.673615,81.160164,468.760468,156.773834,384.257904,251.100006,141.699997,86.337212,84.940125,146.350006,97.213905,155.852005,146.753296,40.476139,173.675354,425.601013,113.5,39.681965,132.387985,1543.869995
189.800003,223.699997,709.849548,175.050003,213,198.580002,706.7724,235.649994,175.688141,83.943756,212.695251,85.048546,458.372406,158.518997,384.059906,253,136.300003,86.454704,86.158104,145.600006,98.588455,139.291534,142.135681,38.363003,174.935516,432.145691,111.650002,39.186062,129.485809,1531.660034
189.100006,224.300003,724.62561,175.149994,213.949997,198.440002,706.672607,235,175.884598,82.678772,214.456299,84.830322,457.673248,157.917892,383.070068,250,135.699997,86.513451,85.052551,147.75,97.498291,139.532944,141.317978,37.911564,173.270309,434.783112,109.150002,39.468048,129.437424,1526.050049
186.5,215.800003,731.01532,175.550003,211.149994,195.279999,706.672607,228.399994,173.281448,80.840584,211.814728,82.092583,439.494141,153.632553,377.724915,246.699997,135.300003,82.224983,84.359238,145.600006,96.69252,136.53949,139.971191,36.797367,176.555695,439.667206,105.699997,39.370811,128.518402,1508.880005
185,215.600006,718.635376,176.449997,212.100006,195.800003,706.07373,194.360001,170.28537,80.544098,212.010406,84.92952,437.99588,155.280762,375.943176,246.800003,134.850006,80.971725,84.546623,145.600006,96.123749,132.290741,137.662384,35.519878,180.291138,430.192047,105.400002,39.93478,127.018944,1501.469971
182.600006,227.699997,718.236023,175.600006,214.5,197.679993,687.907837,199.639999,176.916046,78.567558,212.499588,84.9692,441.391968,154.737823,379.209686,246.5,138.350006,81.578773,87.63842,144.600006,95.74456,132.435577,133.044785,35.500668,184.521637,432.145691,104.800003,39.516663,129.534164,1506.02002
178,226,725.024963,174.350006,209,194,679.52356,195.820007,169.155701,77.776939,209.760178,84.552582,434.400024,151.499557,373.567566,245.899994,135.350006,81.304626,86.926369,154.199997,94.379486,132.918396,132.130875,33.829372,182.72142,428.62912,103.400002,38.485966,127.212418,1485.27002
179.199997,228.199997,792.914978,176.850006,212.199997,196.919998,694.096252,198.339996,177.751007,78.132713,200.270096,87.468872,441.092316,153.84584,379.011719,242.199997,139.800003,82.910355,86.945107,155.899994,94.625961,135.91185,135.738388,34.424892,183.711548,438.397339,105.699997,38.485966,128.953735,1503.140015
180.350006,226.800003,762.763794,176.25,216.949997,201.149994,701.781738,202.5,181.827652,78.310608,201.346298,88.302094,441.092316,155.513443,384.356873,246.800003,141.899994,81.147964,88.013184,156.050003,94.379486,137.505127,137.902893,34.36726,184.971695,454.026489,103.699997,39.944504,129.824387,1516
184.649994,233.699997,758.171326,182.5,226.600006,209.75,709.5672,209.149994,186.837479,78.844276,204.379196,89.175003,448.084259,156.812622,392.6716,253.899994,144.899994,84.809814,88.781448,156.949997,94.360527,139.098404,141.414185,35.106857,185.511749,455.491699,104,40.119526,132.339615,1538.219971
183.800003,228.100006,763.163208,180.5,224.350006,208.600006,691.101868,215.300003,188.605652,79.120987,203.498688,82.171936,469.959076,153.981583,386.534546,248.100006,143.550003,83.79155,88.312996,154.149994,94.057182,138.036224,140.981293,35.231724,184.431625,455.491699,104,40.333447,131.03363,1531.26001
188,232.600006,788.721741,176.75,231.25,215.699997,693.098145,219.050003,197.053635,80.049965,206.238083,86.119843,485.34137,155.455261,393.562439,252.300003,145.800003,85.0448,88.987572,154.199997,94.739716,139.919189,146.753296,36.538025,184.791672,450.998352,103.099998,40.294552,136.064072,1551.390015
184.649994,226.399994,771.150269,175.600006,229.5,214.149994,704.576538,211.300003,193.173447,80.109261,204.574875,85.961136,462.567596,155.261368,388.316254,240.600006,143.600006,81.872505,88.8564,153.699997,94.30365,138.760437,141.895187,35.43343,185.061707,456.07782,107.75,40.975204,132.581467,1539.01001
185.449997,223.5,773.746033,177.050003,227.850006,213.350006,691.101868,208.550003,191.699966,79.970901,204.183533,85.365967,465.264465,151.266876,388.712219,240.100006,143.550003,81.950829,88.519119,153.550003,94.227814,139.146698,141.462296,35.606323,185.421738,454.612579,104.25,40.673775,132.871689,1534.599976
185.350006,220.800003,774.744446,177.5,225.199997,209.800003,700.584045,207,190.619415,80.781281,204.379196,86.913391,466.86264,155.067459,389.899994,241.600006,142.800003,81.422119,88.762711,153.899994,94.938789,138.712158,141.606583,35.884876,186.231827,456.95694,106.300003,40.926586,132.968414,1538.689941
184.550003,220.800003,774.744446,177.699997,221.199997,206.649994,727.034363,207.449997,190.422958,80.741753,203.987854,85.44532,461.868408,154.349991,389.899994,241,142.25,81.363373,89.306114,154.25,95.460167,137.98793,140.307892,35.846455,187.221954,456.859283,104.400002,40.916862,132.774933,1536.790039
184.550003,220.800003,774.744446,177.699997,221.199997,206.649994,727.034363,207.449997,190.422958,80.741753,203.987854,85.44532,461.868408,154.349991,393.899994,241,142.25,81.363373,89.306114,154.25,95.460167,137.98793,140.307892,35.846455,187.221954,456.859283,104.400002,40.916862,132.774933,1530.51001
180.100006,217.399994,742.396851,177.25,215,200,743.303772,200,185.658691,79.358177,212.108246,83.024994,448.883331,152.580002,389.200012,241.600006,136.800003,77.153236,88.387939,151,94.512199,142.236694,134.872574,34.27121,185.961807,456.66391,100.5,40.722389,129.824387,1514.589966
180.449997,211.300003,762.963562,180.25,216.5,201.600006,753.384827,200.5,187.18129,80.049965,212.108246,82.747253,444.788055,154.380005,389.5,243.600006,137.199997,76.839928,88.743973,151.649994,94.986183,141.947006,135.690277,33.954235,185.961807,422.963562,101.400002,40.712666,127.986336,1520.26001
179.600006,202.300003,771.948914,176.800003,212.75,197.080002,751.288818,198.899994,185.511353,76.72937,211.325546,81.576775,434.499908,156,386,244.5,135.449997,76.23288,87.675896,151.300003,93.659035,140.208878,135.064972,34.031078,185.151703,418.079468,102.599998,40.304276,126.099922,1502.449951
177.449997,200.899994,750.184204,175.899994,211.449997,195.820007,738.013733,200.699997,183.153778,75.56321,214.847656,79.731773,431.503357,156,381.100006,241.899994,134.399994,75.58667,86.795204,150.300003,92.085411,138.808716,135.449783,33.77174,184.071579,400.496674,103.349998,40.061188,124.406982,1489.790039
180.399994,201.600006,755.775146,177.100006,210.699997,195.039993,728.032471,203.149994,185.21666,76.05735,219.93512,79.890488,433.700836,159.339996,384.5,241.600006,135.300003,76.369949,87.825798,154.199997,92.578354,139.870911,134.247284,33.733318,185.781784,396.882446,106.300003,40.187595,124.11676,1499.430054
179.800003,198,771.150269,171.5,205.25,191.759995,721.844116,204.550003,186.002518,75.029549,215.630325,79.196129,422.813324,160.520004,382.200012,235.600006,133.550003,74.059273,87.46978,153,91.952698,137.98793,132.804276,33.205036,185.511749,394.245026,107.599998,39.915333,121.021095,1482.48999
178.399994,196.149994,759.579712,170.800003,207.050003,192.919998,734.02124,195.960007,184.823715,72.91465,211.423401,78.521614,414.522888,159.440002,371.600006,229.699997,130.899994,72.943092,85.239937,149.5,90.322189,135.718719,132.082779,31.764261,181.641296,378.518219,104.349998,39.030483,118.892822,1456.849976
181.949997,196.800003,786.157959,172.199997,212,196.940002,725.437317,201.5,191.454391,73.369247,213.673615,86.992737,433.001617,165.479996,376,229.699997,133.350006,74.274673,85.446053,150.800003,90.530746,137.649979,135.209274,32.523071,182.181351,380.56955,103.800003,39.438877,121.408051,1478.439941
179.649994,192.699997,785.558472,168.699997,208.199997,194.139999,715.356323,200.800003,193.861084,72.26239,213.086609,89.055969,435.498749,166.199997,372.5,227.699997,130.899994,73.452225,84.883904,149.800003,90.530746,137.311996,134.391571,31.860312,180.921219,365.135742,103.349998,39.030483,119.811852,1466.390015
181.199997,192.600006,795.150635,167.25,209.550003,195,731.52594,198.259995,194.008423,75.088844,216.804367,90.821609,443.889099,166.660004,374.700012,228.399994,130.800003,72.884354,84.865173,150.25,90.644501,137.891373,134.006775,31.370449,183.171478,365.038086,104.050003,39.370811,119.424889,1477.349976
183.949997,198,810.937744,168.899994,216,200.199997,723.940125,198.080002,197.151855,75.523682,216.804367,93.618866,448.983215,165,381,235.699997,133.649994,72.277306,86.664032,151.199997,91.630386,140.160583,135.930786,31.408871,185.421738,360.642395,113.449997,40.304276,121.940125,1498.26001
182.600006,190.699997,794.750977,168,212.149994,197.020004,717.452332,196.440002,199.902359,74.49588,220.326447,92.726135,441.092316,167.080002,381.700012,234.800003,130.25,70.044952,88.519119,152.25,94.246773,138.374191,133.621964,30.544405,188.39209,355.17218,116.050003,40.6446,120.972725,1496.410034
182.800003,190.75,777.964661,168.100006,216.699997,200.699997,720.646362,196.759995,202.161697,75.029549,222.478836,92.726135,445.786896,168.300003,386.100006,235.699997,130.199997,69.751221,88.575333,152.449997,94.170929,138.084503,135.064972,30.957428,189.022156,351.851013,114.550003,40.877968,121.31131,1500.449951
184.649994,193.899994,779.363525,168.649994,219.100006,202.600006,722.742371,202.5,202.45639,74.990013,227.957657,93.618866,458.871857,169.559998,393.600006,237.300003,134.699997,70.906563,89.043785,152.199997,95.270576,139.581223,136.988968,31.111111,189.652237,349.408936,114.25,40.887691,122.859146,1515.380005
184.699997,195.800003,771.769775,169.199997,223.149994,205.75,721.64447,203.899994,203.144012,75.029549,228.15332,93.241936,452.778839,167.639999,398.700012,230.899994,135,71.68985,88.818924,153.300003,95.033585,138.132782,138.239578,31.264791,190.372314,347.162231,113.849998,40.82935,122.472183,1514.630005
183.800003,198.850006,804.34314,170.199997,229.850006,212.5,720.047485,209.25,205.79628,77.717644,226.098785,91.317581,461.368958,164.259995,399.100006,235.199997,136.5,74.509659,88.669022,152.050003,95.317978,139.581223,137.566177,32.100441,190.192307,353.413879,112.800003,40.848797,127.454269,1529.780029
180.899994,198.449997,788.955688,169.300003,223.199997,207.149994,720.646362,204.850006,204.813965,75.899231,225.805267,89.631294,448.58371,163.279999,395.899994,233.800003,135.350006,71.396111,87.525986,150.199997,94.701797,137.698257,134.968781,31.562553,187.401962,349.701996,112.25,40.761284,122.036858,1506.430054
176.199997,195.449997,773.967896,162.800003,215.800003,201.050003,702.480469,201.800003,197.151855,74.357521,221.402649,89.155159,439.394257,162.740005,390.5,227.5,132.600006,70.240768,86.120628,147.699997,93.640076,135.042786,130.88028,31.168743,186.051819,350.678802,112.5,40.450127,117.731949,1478.959961
171.050003,188.649994,726.806458,160.100006,208.149994,194.279999,691.002014,189.5,189.342407,75.701569,216.510864,85.544518,414.922424,157.080002,377,217.899994,126.099998,68.125916,83.291168,145.25,90.758255,132.097626,125.300667,29.747177,180.921219,349.701996,108.300003,39.866714,113.185196,1436.660034
172.600006,191.25,722.010315,161.899994,208.350006,195.059998,691.301453,193.839996,192.534943,78.271072,221.30481,85.802422,416.520599,159.039993,378.399994,221.100006,126.349998,67.890923,84.65905,145.949997,92.350838,132.821838,124.867767,30.208227,185.691772,350.483429,111,40.52792,113.233566,1454.030029
170.850006,190.350006,673.849731,160.699997,205.649994,192.080002,693.197937,189.919998,187.721573,77.737411,219.93512,86.060326,413.424164,158.100006,373.100006,216.5,123.050003,68.086754,83.478546,144.75,91.023682,130.214661,122.655159,29.545469,181.28125,356.246704,110.5,40.382065,110.960182,1435.550049
173.850006,195,711.019348,164.649994,213,199.539993,707.570923,195.580002,193.222565,79.358177,222.381012,88.679031,421.514832,163.119995,380.299988,221,126.199997,70.593246,84.115639,146.449997,93.222961,133.835754,125.685463,30.438749,183.26149,359.665558,111.300003,41.169674,113.620522,1465.290039
180.949997,198.800003,713.817078,166.899994,221.800003,206.350006,710.066223,204.149994,198.428864,81.888153,224.533401,90.504189,429.505646,158.240005,389.799988,225,129.050003,73.256409,86.19558,148.300003,96.218544,138.953552,128.908173,31.063086,187.581985,357.516541,112.949997,41.811432,115.313461,1494.209961
180.5,197.199997,701.427185,165.600006,214.199997,200.149994,708.070007,203.550003,194.696045,81.730026,224.826904,88.222748,425.310455,155.199997,390,223.800003,129.350006,71.161133,83.178734,145.699997,97.356094,139.001846,128.42717,30.83256,184.611649,362.498352,110.650002,41.539173,114.297699,1478.75
178.699997,194.550003,674.449219,163.149994,210.5,196.539993,704.875977,201.649994,193.026108,81.235886,223.261536,87.528389,414.922424,156.119995,388.100006,221.600006,128.399994,70.789078,82.635323,142.800003,97.545692,139.194962,128.186676,30.630852,184.521637,359.567871,110.650002,42.278164,113.765633,1471.670044
175.100006,193.649994,668.054382,160.25,209.75,195.479996,697.988892,199.699997,186.641022,80.306915,219.348099,86.060326,413.224396,142.800003,383.200012,212.5,127.300003,69.986214,82.466682,143.949997,97.213905,138.22934,127.84996,30.49638,182.72142,352.437073,111.900002,42.26844,112.798233,1451.949951
176.649994,195.949997,666.45575,159.25,211.850006,197.380005,694.695068,200.399994,187.819794,79.713959,220.228622,86.040482,407.730713,138.619995,381.200012,212.800003,128.300003,69.712059,82.16687,145.199997,97.261299,136.732635,129.389175,30.640457,181.01123,351.753326,111.099998,41.86005,113.330307,1447.790039
176.100006,196.050003,668.653931,160.5,209.800003,194.220001,692.898499,200.600006,188.703903,79.516296,220.228622,85.028709,412.025757,136.119995,386.600006,215.899994,127.400002,71.494019,82.616592,143.899994,97.213905,139.098404,128.42717,30.928614,181.731308,358.786407,112.449997,42.219822,114.733025,1450.109985
169.300003,190,650.468811,158.350006,205.300003,190.360001,687.708191,192.399994,186.837479,77.757179,213.869293,82.330643,406.032654,131.740005,379.5,212,125.75,68.576302,81.642204,142.050003,94.843994,136.249817,125.300667,30.054544,179.931091,343.450348,107.400002,41.655853,112.314537,1419.01001
168.949997,188.5,651.667847,157.449997,206.75,190.919998,683.915344,190.179993,183.743179,77.025856,213.477936,80.069031,407.630829,128.600006,375.100006,211.899994,124.849998,67.714691,80.630341,141.25,92.218124,135.718719,125.877869,30.073753,177.500809,340.910583,108.349998,41.286358,111.153664,1408.339966
165.050003,188.850006,622.091919,155.850006,207.600006,191.179993,660.559204,189.100006,180.354172,74.515648,209.368835,78.065323,398.840942,125.019997,368.5,208.300003,124.849998,66.539764,79.506058,138.399994,91.421837,133.787476,126.214561,28.719425,174.620468,336.417206,106.25,40.012569,110.186272,1384.589966
170.649994,189.649994,629.286072,158.149994,210.5,193.320007,672.43689,191.979996,183.792297,77.006088,212.89093,79.255646,407.530945,126.019997,375.600006,213.699997,126.349998,67.28389,80.667816,142.25,93.185051,136.153244,129.341064,29.286131,177.995865,341.00827,112.949997,40.819626,112.169426,1408.73999
169.199997,188.199997,629.485901,156,210.399994,193.899994,676.32959,187.039993,183.546707,76.235237,213.477936,77.866936,411.226685,127.059998,373.5,212.300003,125.75,67.53846,80.780251,138,93.564232,136.104965,126.647461,29.247711,178.2659,337.394043,110.5,40.994652,111.637367,1405.849976
